nombre,apellido,becado,tipo_ingreso,tipo_universidad,ingreso_cantidad
INVALID,Caicedo,0,Crédito educativo,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,307.42
Rufina Escobar,León,,Trabajo,Pública,230.33
INVALID,∞∞∞,1,Beca,Privada,457.52
Dulce María,Aguayo,0,Apoyo familiar,,433.22
Camila Lopez,Soto,1,Beca,Privada,578.03
Tecla Granados,Artigas,∞∞∞,Apoyo familiar,Privada,462.92
Juan Martin Salvador,Martinez,,Apoyo familiar,###CORRUPT###,367.54
Sr(a). Juan Ignacio,Sanchez,0,Crédito educativo,Privada,357.96
Santino Benjamin Ignacio,Pereyra,$$$,Beca,###CORRUPT###,<NULL>
Alejandro Molina,Parra,INVALID,<NULL>,Pública,[DAMAGED]
Yasmín Quintero,Rojas,0,Trabajo,Pública,234.48
Edith Blanca Jaimes,Molina,[DAMAGED],Apoyo familiar,Pública,405.67
Néstor Ciro,Jiménez,0,Otro,Privada,264.81
219085,Paniagua,0,Apoyo familiar,Pública,348.9
Lara,INVALID,C0RRUPT3D,Apoyo familiar,Pública,277.84
Lic. Jesús,Montaño,0,Apoyo familiar,Pública,352.66
Arley Héctor,Suárez,,Apoyo familiar,Pública,BAD
Dalia,Villarreal,0,Crédito educativo,Pública,365.39
###CORRUPT###,Maldonado,∞∞∞,Apoyo familiar,Pública,374.67
Ángel,Elizondo,X,Apoyo familiar,∞∞∞,318.64
Régulo Llorente,Carretero,1,Apoyo familiar,Privada,397.24
Brayan Torres,Muñoz,<NULL>,Otro,C0RRUPT3D,203.24
Jacinto,Ledesma,1,Apoyo familiar,Privada,445.4
Fausto,Carreras,0,Apoyo familiar,Pública,409.15
Augusto Cristian Maldonado,Pantoja,0,Trabajo,,280.99
Juan,Jimínez,0,Apoyo familiar,Privada,511.59
,Mariño,0,Apoyo familiar,Pública,364.04
Sr(a). Bautista,Carrizo,0,Crédito educativo,Pública,340.82
Sergio Alexander Padilla,Calderón,0,Apoyo familiar,Pública,308.76
,,,,,
,Urías,1,Beca,Privada,454.63
Santiago Delfina,<NULL>,0,Otro,XX,467.77
Juan Cruz Ciro,Muñoz,BAD,C0RRUPT3D,Pública,203.34
Lorena,Romero,0,Apoyo familiar,Privada,
Eleuterio Girona,$$$,0,Apoyo familiar,Pública,346.92
###CORRUPT###,Sanchez,1,Crédito educativo,Privada,<NULL>
Yuridia Valdés,Gonzales,0,Apoyo familiar,Pública,282.99
{BAD},###CORRUPT###,0,Apoyo familiar,Pública,379.28
Cintia Coloma,Jordá,0,Apoyo familiar,Pública,414.03
Manuel Adán Madera,Casas,0,Trabajo,Pública,[DAMAGED]
Ariadna,Huertas,0,Apoyo familiar,$$$,###CORRUPT###
Minerva Rosalia,Haro,0,Crédito educativo,Pública,287.19
Itzel Zeferino Crespo,Briseño,0,Crédito educativo,575790,194.52
María Luisa Eduardo Navarrete,Báez,0,###CORRUPT###,###CORRUPT###,309.58
Viviana Francy,{BAD},0,Apoyo familiar,Pública,142.53
Andrea Cecilia,Gómez,$$$,???,Privada,278.95
C0RRUPT3D,,,<NULL>,,
Lic. Gabriela,$$$,0,Apoyo familiar,,204.45
,,,,,
Lupe Blanca,Ariza,0,Otro,Pública,497.19
Samuel,Acosta,0,Crédito educativo,Pública,259.17
,Juarez,0,Apoyo familiar,@@@,367.56
Luis,Lugo,0,Apoyo familiar,Pública,408.48
,,,,,0.0
Raimundo Anglada,[DAMAGED],0,,Pública,451.92
Isabella Luca Maidana,Bustos,1,Beca,Privada,530.51
INVALID,Fernandez,0,###CORRUPT###,Pública,417.86
Marcela Óliver Lucero,{BAD},0,Apoyo familiar,Pública,VAL6350
Fabián Saez,Aragonés,0,Apoyo familiar,@@@,389.72
Fernanda Angie Gutiérrez,Vásquez,0,Crédito educativo,Privada,999999.0
Dolores Morales,Carmona,0,Apoyo familiar,Pública,354.72
Dulce,Galvez-Riera,,Apoyo familiar,Pública,382.22
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Romero,0,Apoyo familiar,Privada,464.93
Benjamin Mateo Benjamin,Sosa,0,Apoyo familiar,Pública,348.17
Sergio Abraham,Lerma,0,Apoyo familiar,Pública,INVALID
Melania Asensio,Figuerola,0,,Pública,316.75
Lola Paulina Cabrera,Alvarez,,Otro,Pública,319.19
Arturo Rebeca Vallejo,Armendáriz,0,Apoyo familiar,áéíóú ñ,611.45
Sr(a). Facundo,Flores,0,∞∞∞,XX,C0RRUPT3D
Harold Camilo,Barrera,0,Crédito educativo,Pública,∞∞∞
Sr(a). Santino,$$$,0,Apoyo familiar,Pública,260.22
Jordi,Peiró-Gilabert,INVALID,Trabajo,Pública,$$$
Ignacio Molina,Farias,0,Trabajo,Pública,0.0
,,,,,
,,[DAMAGED],,,
Flavio Lucas,Rocha,0,Otro,Pública,439.34
Tomás,Sierra,0,Apoyo familiar,Pública,322.8
Juan Ignacio,Diaz,0,Crédito educativo,Pública,373.08
Benjamin Felipe,Flores,0,???,Pública,465.0
Juan Francisco,Ponce,0,Apoyo familiar,Pública,368.62
Juan Ignacio Mateo Agustin,@@@,1,Apoyo familiar,Privada,408.36
Arturo Ramiro,Bastidas,1,Crédito educativo,###,310.24
Josefina Isabella,Lopez,1,Beca,Privada,259.17
Carlos Mauricio Álvarez,Vallejo,0,Trabajo,Pública,232.52
Mercedes Rosero,Hernández,0,{BAD},Pública,482.65
242647,Aguirre,0,Trabajo,∞∞∞,269.7
Jessica Josefa Vergara,Triana,0,Crédito educativo,Pública,@@@
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,C0RRUPT3D,@@@,Apoyo familiar,Privada,512.02
Salvador,Ramirez,0,Trabajo,Pública,275.42
Lourdes Rebeca,,###CORRUPT###,Trabajo,Pública,274.39
Luciano Benjamin Benjamin Godoy,Garcia,0,Apoyo familiar,###CORRUPT###,408.11
Fortunato Miranda,Querol,0,$$$,Pública,179.97
Indira,Lovato,1,Beca,Privada,351.64
,Blanes,###CORRUPT###,Trabajo,Pública,###CORRUPT###
Nadia Pedro Jiménez,Bustamante,###CORRUPT###,Crédito educativo,Pública,334.09
Ruperto,Domínguez,0,∞∞∞,Pública,364.26
,,,INVALID,,
Claudia Esperanza,Maldonado,0,Apoyo familiar,Pública,450.15
Agustin Renzo Rios,Fernandez,0,Apoyo familiar,Pública,482.1
INVALID,Garcia,0,Trabajo,Pública,248.79
Mayra Piedad,152305,0,Apoyo familiar,Pública,489.55
Dr(a). Lautaro,Diaz,0,Apoyo familiar,Privada,456.1
Javiera Soriano,Manuel,0,Apoyo familiar,Pública,0.0
Lorenzo Sergio Ardila,Vásquez,0,,Pública,###CORRUPT###
Ema,Escalona-Cuenca,0,Crédito educativo,Pública,293.71
Enrique Emilio,León,0,Trabajo,Pública,219.5
Felipe,Rios,0,Otro,Pública,360.21
Virginia Renato Urbina,Muro,0,Trabajo,Pública,340.52
Sr(a). Marcela,Guillen,1,Beca,Privada,429.8
Ing. Camila,,0,{BAD},Pública,254.62
Yeny Mariela,Sarmiento,0,Apoyo familiar,Pública,442.34
Sofía Aura Rojas,García,0,Apoyo familiar,Pública,C0RRUPT3D
Dr(a). Santino Agustin,Perez,X,Apoyo familiar,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,441.37
Sabina Fortuny,Pol,0,Crédito educativo,Pública,201.06
Felipe Gonzalez,Muñoz,0,Apoyo familiar,Pública,[DAMAGED]
Guadalupe Soler,Chaparro,0,Trabajo,Pública,234.26
José Salas,Ardila,0,Apoyo familiar,Pública,222.96
Jesús,Pabón,$$$,Crédito educativo,Pública,254.62
Amando Frías,@@@,0,Apoyo familiar,Pública,393.16
Jenaro Romero,Perea,0,???,Pública,296.0
Bautista Paulina,Peralta,###CORRUPT###,Apoyo familiar,Pública,449.31
Mohamed Bilbao,Lozano,0,Apoyo familiar,Pública,309.5
Milo,Martinez,0,Apoyo familiar,Pública,350.89
Dr. Miguel,∞∞∞,0,Apoyo familiar,Pública,278.15
Leonardo Manuel Arias,Rojas,0,Apoyo familiar,Privada,785.83
Laura,Rivera,0,Apoyo familiar,Pública,341.74
Gladys Leidy,Beltrán,0,Crédito educativo,Pública,259.06
Dr(a). Juan Manuel,Romero,[DAMAGED],Apoyo familiar,∞∞∞,311.65
Felipe Alma Sosa,Fernandez,0,Apoyo familiar,Pública,
Gustavo,García,0,Apoyo familiar,Pública,408.71
Perla Marisol,Montaño,1,Apoyo familiar,Privada,445.33
Andrea Alba,Contreras,0,Apoyo familiar,Pública,419.97
Lara,Aguero,0,Trabajo,Pública,265.38
Tomas Lautaro Cruz,###CORRUPT###,0,Otro,Pública,418.77
Dr(a). Antonia,Rios,0,∞∞∞,Privada,BAD
Atilio Prada,Perea,1,Apoyo familiar,Privada,608.85
Sr(a). Lucía,Polanco,0,Apoyo familiar,Privada,445.07
Lucía Johana,Valencia,0,Apoyo familiar,Privada,298.73
Dr. Alejandro,Lozada,0,Trabajo,XX,145.71
Rebeca Abelardo Posada,Crespo,0,Apoyo familiar,Pública,∞∞∞
,,,,,
Baltasar,Aparicio,X,Apoyo familiar,,319.89
Carlito Xavier Amigó,Camino,1,???,XX,328.25
Ivonne Joaquín,Ramírez,0,Apoyo familiar,Pública,INVALID
Nubia Vanessa Gómez,Gómez,0,Crédito educativo,<NULL>,268.24
Chucho Colom,Toledo,0,Apoyo familiar,Pública,569.55
María Johana,Narváez,0,Apoyo familiar,Pública,273.35
Mtro. Abril,<NULL>,0,{BAD},Pública,354.02
Felix Terrón,Cabeza,0,Apoyo familiar,Pública,@@@
∞∞∞,Castro,1,Otro,Privada,222.54
Adoración Moya,Ángel,0,Apoyo familiar,Privada,607.65
,,<NULL>,{BAD},,@@@
290954,Alcázar,1,Apoyo familiar,Privada,630.11
Patricia Gutiérrez,Salcedo,1,Beca,Privada,352.99
Pamela Karla,Ramos,0,Trabajo,Pública,212.7
,@@@,,???,,
Martha Luz Torres,Pérez,0,Trabajo,Privada,211.05
Paulino Romero,Molina,@@@,Apoyo familiar,Pública,444.15
Luis,Camacho,0,Apoyo familiar,Pública,294.25
Benicio Luz Maria,INVALID,0,Apoyo familiar,Pública,C0RRUPT3D
Nadia Vela,Garibay,0,Apoyo familiar,Privada,332.02
Mateo Benjamin Vargas,Sanchez,0,Trabajo,Pública,269.07
Juan Cruz Victoria Rodriguez,Diaz,0,Apoyo familiar,Pública,{BAD}
ERR!!,Paredes,0,Crédito educativo,###CORRUPT###,232.36
Santino,Alvarez,0,Apoyo familiar,∞∞∞,C0RRUPT3D
José María Saucedo,Pérez,X,Trabajo,Pública,100.0
,$$$,,,238265,
Rodolfo Alva,Caldera,0,???,Pública,BAD
INVALID,Romero,1,Beca,Privada,531.49
Liliana,###CORRUPT###,X,Apoyo familiar,Pública,433.04
Minerva Rosalia,Haro,0,∞∞∞,,INVALID
Sr(a). Juan Ignacio,Sosa,1,Otro,Privada,276.4
Julio César Patricio,Lucero,0,Apoyo familiar,Pública,401.45
$$$,Lopez,0,Trabajo,@@@,232.08
Bautista Ciro Gonzalez,Vazquez,0,Apoyo familiar,Pública,397.14
Dr(a). Mateo,Acosta,0,Crédito educativo,Pública,@@@
{BAD},Sánchez,0,Trabajo,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,INVALID
Tomas Gomez,Ruiz,0,Apoyo familiar,Pública,327.51
Benjamin Nahuel,Gonzalez,0,Apoyo familiar,Pública,439.07
Laura Ana Quiroz,Guzmán,0,Crédito educativo,Pública,264.29
Dr. Benjamín,Valentín,0,Otro,Pública,
[DAMAGED],Rojas,,Otro,Pública,342.18
Raquel Martín,Juárez,0,Otro,,326.41
Herminio Hidalgo,Osorio,0,Trabajo,Pública,179.15
∞∞∞,Gárate,1,Apoyo familiar,Privada,282.94
Maritza Gómez,,0,@@@,,261.04
Dolores Carlota,Aguilera,0,Apoyo familiar,∞∞∞,
###CORRUPT###,ERR!!,0,Apoyo familiar,Pública,302.62
Paloma de,Aznar,0,Apoyo familiar,,389.28
Jordi Santamaria,Bello,0,Apoyo familiar,Pública,433.68
INVALID,$$$,1,Beca,Privada,538.47
Lina,González,0,Apoyo familiar,Privada,377.27
Tiziano Benjamin Cruz,Acosta,1,Apoyo familiar,Privada,715.44
Faustino Zoe Toledo,Carrizo,1,Trabajo,Privada,199.25
Bruno Lola Gimenez,Gimenez,0,Trabajo,Pública,108.53
Faustino Zoe Toledo,Carrizo,1,Beca,Privada,$$$
Delia,Ariño-Bilbao,0,Apoyo familiar,Pública,325.16
Griselda Vara,$$$,1,Apoyo familiar,Privada,607.88
Federico Uma,Morales,0,Apoyo familiar,[DAMAGED],354.77
,,,,,
468300,Paez,0,Otro,Pública,358.29
Ing. Adán,Gonzales,0,Trabajo,Privada,218.13
Maximiliano Enrique,Jaime,1,Beca,Privada,516.07
Miriam,Blanco,,Apoyo familiar,Pública,151.97
Luis Nelson,Castro,0,Apoyo familiar,∞∞∞,265.67
Lautaro Nicolas Lisandro,Alvarez,0,Trabajo,Pública,{BAD}
Felicia,Lucas-Diéguez,0,###,Pública,244.27
Teodoro,Villegas,0,ERR!!,$$$,289.37
C0RRUPT3D,Cazares,0,Crédito educativo,Pública,246.27
Omar Itzel,Ornelas,0,Otro,Pública,414.23
Águeda Bermejo,Millán,0,Apoyo familiar,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,348.32
Ismael,Galván,INVALID,Apoyo familiar,Pública,239.53
Lucía Valentino,Gomez,0,Apoyo familiar,Pública,234.4
Diana Julio Gil,Nieto,0,Apoyo familiar,Pública,424.61
Sofia Belen,Pereyra,1,###,Privada,513.99
Emma Pilar Perez,Ortiz,0,Apoyo familiar,Pública,304.35
Nilson Darwin Martínez,Romero,0,Apoyo familiar,Pública,
{BAD},Morales,999999.0,Apoyo familiar,[DAMAGED],549.47
Sr(a). Juan Ignacio,Sanchez,0,Apoyo familiar,Privada,532.36
Araceli,Negrón,,###,Pública,389.43
Gabriela,Baena,0,Trabajo,Privada,312.17
Iván,Padilla,0,Apoyo familiar,Privada,445.72
Pascual Mariano Piña de la,Fuente,0,???,Pública,259.91
Genaro José Emilio,<NULL>,0,Crédito educativo,Pública,303.3
Violeta Juan Bautista Alvarez,Perez,0,Apoyo familiar,∞∞∞,427.43
Edilma Vanessa Perea,Corredor,0,Trabajo,{BAD},148.19
Julieta,Olivera,0,Trabajo,,241.22
Florencia Maximiliano Aguero,Ramirez,0,Apoyo familiar,Pública,∞∞∞
Alfonso Arango,Mosquera,###,Trabajo,Pública,301.19
Alma,Arroyo,0,Trabajo,Pública,282.09
Azahara Isern,###CORRUPT###,0,Crédito educativo,Pública,347.44
Leonel del,Amor,0,Otro,Pública,385.45
INVALID,Díaz,0,Trabajo,Pública,296.88
Ignacio Lopez,Alvarez,0,Crédito educativo,Pública,305.45
Miriam Montez,Bañuelos,0,Trabajo,Pública,248.46
Felicitas Felicitas Nuñez,Paz,<NULL>,Crédito educativo,Privada,299.73
Felipe Nuñez,Rios,0,Apoyo familiar,Pública,260.49
Augusto,Rodriguez,,Trabajo,Pública,304.29
[DAMAGED],Huerta,0,Crédito educativo,Pública,@@@
Giovanni Luis Hernández,Zambrano,0,Apoyo familiar,Pública,332.6
Estefanía,Orozco,0,Otro,Pública,462.35
Valentino,Soria,0,Trabajo,Pública,301.71
Josefa Coloma,Salom,1,Beca,Privada,278.39
Dolores Ernesto Villagómez,Jimínez,0,Apoyo familiar,Pública,447.99
Heriberto Sáenz,C0RRUPT3D,0,Otro,Pública,364.0
,Sanchez,0,???,Pública,409.54
Raúl Víctor,Pacheco,1,,Privada,545.08
447112,[DAMAGED],0,Crédito educativo,Pública,268.2
Thiago Nahuel,Cardozo,0,Trabajo,Pública,347.85
Benjamin,Sanchez,0,Trabajo,Pública,221.72
Alfonso,Serna,1,Beca,Privada,404.39
,,,,,
Pedro Gámez,,0,Apoyo familiar,Pública,296.66
Consuelo Milena,Álvarez,1,Beca,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,510.94
Benjamin Juan Ignacio,Pereyra,0,Trabajo,Pública,0.0
Zoe Jazmin Olivia Fernandez,Caceres,0,Crédito educativo,Pública,299.07
,Urías,1,Beca,Privada,BAD
Dr(a). Catalina,Aguirre,0,Crédito educativo,Pública,349.07
Guillermina,Alvarez,0,Crédito educativo,Pública,206.61
Josefina Martina Gutierrez,Romero,0,Apoyo familiar,Pública,410.14
[DAMAGED],Urrutia,0,Otro,Pública,375.29
<NULL>,INVALID,,Apoyo familiar,INVALID,485.5
<NULL>,Morales,1,Otro,Privada,C0RRUPT3D
David Duván,Rengifo,1,Beca,Privada,357.05
∞∞∞,Monroy,0,Crédito educativo,Pública,379.47
Sebastián Alcalá,Ángel,0,Apoyo familiar,Pública,327.33
,@@@,<NULL>,,,
Efraín Escolano,Villanueva,0,Apoyo familiar,Pública,338.4
Mary Lucía,Moreno,0,Trabajo,Pública,229.77
Pedro,Fernandez,0,C0RRUPT3D,Pública,
Alma Jazmin,Fernandez,0,Otro,Pública,449.72
Bautista Paulina,Peralta,0,Crédito educativo,Pública,283.61
,,INVALID,,,
Franco,Silva,$$$,Apoyo familiar,Privada,564.03
,,,,,
Cristina,Ramírez,X,Beca,Privada,$$$
Agustin Juan Martin Ruiz,Suarez,0,Apoyo familiar,Pública,358.42
,,[DAMAGED],,,
<NULL>,Ojeda,0,Apoyo familiar,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,370.58
,,,,,
Graciela Narváez,Rojo,0,Apoyo familiar,@@@,343.18
,,,,,
Norma,Ledesma,0,Otro,Pública,462.77
Miriam Higueras,Tena,0,Trabajo,Pública,244.24
Valentina Mia Jazmin Soto,Juarez,X,Apoyo familiar,$$$,316.09
Kiara Ivan,Suarez,0,Apoyo familiar,Pública,∞∞∞
María Luisa Cáceres,,0,Apoyo familiar,Pública,282.01
102830,Andrés,0,Apoyo familiar,Pública,401.35
Alma Valentina Ponce,Gonzalez,0,Apoyo familiar,Pública,360.95
,,,,,###
Soledad Adela Espinoza,Laureano,###CORRUPT###,Crédito educativo,Privada,383.61
,,,,,
Gonzalo,Oliva,###CORRUPT###,$$$,Pública,320.51
Catherine María Franco,$$$,0,∞∞∞,Pública,393.39
Facundo Gutierrez,Medina,C0RRUPT3D,Apoyo familiar,Pública,238.6
Brayan Torres,Muñoz,0,Crédito educativo,Pública,200.71
Alberto Guadalupe Ayala,Cánovas,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Pública,388.71
Bianca Rosario Gonzalez,Alvarez,1,Beca,Privada,490.86
Antonio Alfonso Moreno,Fonseca,0,Apoyo familiar,Pública,348.19
Cayetana Nebot,Tomas,0,Trabajo,Pública,332.02
Lorenzo Ana María Preciado,Arias,0,Apoyo familiar,Privada,330.84
Lorenza Alemany,Doménech,1,Beca,Privada,493.91
,,,,,
Camilo Emilio,Cotto,0,Apoyo familiar,Pública,$$$
Roberto Cantú,Luna,@@@,Otro,Pública,362.36
Joaquin,Cardozo,1,Apoyo familiar,782726,
Lic. Estela,Villareal,0,Apoyo familiar,Pública,379.19
Celia Acedo,Plana,1,@@@,,424.89
Cristina Linda,Carrión,0,Apoyo familiar,Pública,452.44
Dr(a). Felipe,Rios,0,Apoyo familiar,Pública,307.71
Manuel Carrillo,Rendón,0,Crédito educativo,,365.34
<NULL>,Antúnez-Trujillo,0,Otro,Pública,208.7
Mario Griego,Molina,0,Trabajo,Pública,188.23
Andrea Ribera,Piñeiro,0,Otro,[DAMAGED],288.78
Daniel Franco,Jiménez,1,Apoyo familiar,Privada,$$$
Julio Enrique,Meneses,0,Crédito educativo,Pública,248.8
Micaela Matías,Maldonado,X,,Pública,354.3
Vanesa,Milla-Silva,0,Otro,Privada,466.35
Natividad Arcelia,Polanco,1,Otro,Privada,331.45
Reinaldo,Sedano-Bernat,0,Apoyo familiar,Pública,343.52
Francisco Lautaro Ezequiel,Herrera,0,Trabajo,Pública,172.57
,,,,,0.0
Ing. Darío,Olivares,[DAMAGED],[DAMAGED],Pública,378.0
Amalia,Belmonte-Pallarès,###CORRUPT###,Apoyo familiar,Privada,652.42
Lucas,Fernandez,X,Otro,Pública,445.03
Bautista Benjamin Bautista Benjamin Luna,Navarro,0,Apoyo familiar,Pública,434.2
Dr(a). Luciano,Gonzalez,1,Apoyo familiar,Privada,[DAMAGED]
Ulises Iborra,Barberá,0,Trabajo,Privada,309.64
,,,,,
Guillermo Montes,Ávila,0,C0RRUPT3D,Pública,472.57
Mtro. Rebeca,Salas,0,Apoyo familiar,Pública,409.26
Maxi Pozuelo,Benavente,0,Apoyo familiar,Pública,272.78
Loreto Guzmán,Beltran,0,INVALID,Privada,282.46
Camilo,Pérez,@@@,Apoyo familiar,Pública,252.67
[DAMAGED],Farré,0,Apoyo familiar,Pública,314.92
Odalys Calvo,@@@,0,Apoyo familiar,Pública,274.22
Vilma Manjón,Matas,0,Trabajo,Pública,287.85
###CORRUPT###,,,,,
,,,∞∞∞,,INVALID
Tiziano Valentin Thiago Lionel,Gonzalez,0,Apoyo familiar,Pública,427.27
Orlando Pérez,Pérez,1,Trabajo,Privada,151.23
Soraya Cabello,Cabrero,∞∞∞,Trabajo,Pública,314.54
,,,,C0RRUPT3D,C0RRUPT3D
Reina Chávez,Menchaca,0,Apoyo familiar,Pública,299.33
,Santos,0,Trabajo,Pública,229.26
{BAD},Cano,0,Crédito educativo,Pública,∞∞∞
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Vaca,,Otro,Privada,425.2
Martina,Fernandez,0,???,Privada,407.62
{BAD},Dávila,,Beca,Privada,458.76
Fernanda Sanchez,Narváez,0,{BAD},∞∞∞,375.84
Ester,Falcón,0,Apoyo familiar,INVALID,306.29
C0RRUPT3D,Bolaños,1,Trabajo,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,172.34
Olga Marcela Caro,C0RRUPT3D,0,Trabajo,Pública,0.0
Pili Colomer,Montoya,0,Apoyo familiar,Pública,411.96
Lic. Luisa,Vigil,0,Apoyo familiar,Pública,292.07
Claudia Cecilia,Torres,[DAMAGED],Apoyo familiar,Pública,271.23
@@@,Calderon,0,Apoyo familiar,Privada,385.94
Clara Parada,Romero,0,Apoyo familiar,Pública,419.45
Francesca Valentino,Muñoz,,ERR!!,Pública,372.23
Juan Ignacio Flores,Flores,1,Beca,Privada,620.87
Lucía Lola,Gonzalez,1,Apoyo familiar,Privada,548.9
Gerónimo Ricardo Raya,Linares,0,Apoyo familiar,Pública,252.81
{BAD},Giménez,0,Trabajo,###CORRUPT###,238.29
Elvira Cecilia,Solís,X,Apoyo familiar,Pública,420.54
,,,C0RRUPT3D,,{BAD}
Sr(a). Rosalia,,0,Otro,Pública,[DAMAGED]
Ana Diana Vallejo,Tovar,###CORRUPT###,Apoyo familiar,Pública,213.68
Chita Juárez,Domingo,,Beca,Privada,323.77
María Sandra Suárez,Orozco,0,Apoyo familiar,Pública,
Alfonso Alfonso,Rincón,1,<NULL>,Privada,226.62
Sr(a). Gerónimo,∞∞∞,0,Apoyo familiar,Pública,426.61
Dr(a). Paloma,Acosta,0,Trabajo,Pública,248.0
Agostina,[DAMAGED],0,Trabajo,Pública,240.25
Jesús Paz,Martínez,0,Trabajo,{BAD},182.77
,,∞∞∞,,XX,{BAD}
María Cristina Martí,Bartolomé,,Otro,Privada,248.91
,,,,[DAMAGED],
Adelina,{BAD},0,Apoyo familiar,Pública,373.8
Patricia Inés,Álvarez,0,Apoyo familiar,∞∞∞,
Dr(a). Isabella,Morales,0,Apoyo familiar,Pública,430.53
,Saldaña,0,Apoyo familiar,Privada,515.83
Mateo César,Salazar,1,Apoyo familiar,,488.82
Jose Ramón Giménez,Barroso,0,Apoyo familiar,Pública,378.34
Itziar,Álvarez,0,Apoyo familiar,Pública,352.65
Angélica Calzada,INVALID,0,Otro,Pública,361.41
Sr(a). Emma,Moreno,0,Apoyo familiar,Privada,540.45
Arturo Santiago,Aragón,0,Apoyo familiar,Pública,347.85
Paula Álvarez,González,0,Apoyo familiar,Pública,357.72
Ignacio Pilar,Garcia,0,∞∞∞,Pública,443.8
Catalina Navarro,Gonzalez,0,Apoyo familiar,Privada,{BAD}
Lilia,∞∞∞,0,Apoyo familiar,INVALID,337.04
,,,[DAMAGED],,
Plinio Guardiola,Benavides,0,Apoyo familiar,ERR!!,336.57
Teodoro,Alemany,0,Apoyo familiar,Pública,290.74
Sr(a). Gino,Acosta,0,Trabajo,Pública,251.76
Lorena Claudia Cuéllar,Castro,0,Apoyo familiar,Privada,567.28
@@@,Ramón,0,Crédito educativo,Pública,232.03
,,,,,
Vilma Manjón,INVALID,0,<NULL>,Pública,411.63
Camila,Alcala,0,Apoyo familiar,Pública,337.8
Raquel Lorena,Montañez,0,Trabajo,Pública,
Sessa,C0RRUPT3D,0,Apoyo familiar,Pública,416.84
Ian Benjamin Martín,Arias,0,Crédito educativo,Pública,350.79
Iván Armando,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,0,@@@,Pública,314.12
Valentina Rodriguez,Gonzalez,[DAMAGED],Apoyo familiar,Pública,338.05
,Castelló,0,Trabajo,Pública,231.23
Óliver Samuel Piña,Galarza,1,Beca,Privada,440.38
Pedro,Leiva,X,Apoyo familiar,280339,271.77
Claudio,Contreras,0,Crédito educativo,Pública,300.94
Adora de,Pazos,1,Apoyo familiar,Privada,564.99
María Elena,$$$,0,Otro,Pública,448.48
Augusto,Sebastián,0,Otro,Pública,385.49
Dr(a). Franco,Martinez,###,Apoyo familiar,Pública,355.24
Micaela Valentino Luna,Coronel,0,852612,Pública,399.75
Severiano Abel Ocaña,Ramón,,Otro,Pública,482.96
,García,0,Trabajo,Pública,275.47
Cayetano Iborra,Villalonga,0,Trabajo,Pública,173.88
José Eduardo,Romero,,Trabajo,Pública,196.94
Mauricio Nieves,Gómez,0,Apoyo familiar,C0RRUPT3D,309.51
Tiziano Benjamin Villalba,Vega,0,Trabajo,Pública,322.77
,,,,,
Clara Diana Acevedo,Ortiz,0,Apoyo familiar,Pública,<NULL>
Graciela Barbara,Caldera,0,Trabajo,Pública,177.9
Martina Tomas,Molina,0,Apoyo familiar,Pública,C0RRUPT3D
Santiago Maite,INVALID,0,Apoyo familiar,Pública,434.93
Daniel Humberto,$$$,0,Apoyo familiar,Pública,386.82
César Paola,Navarrete,1,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Privada,226.13
Consuelo Amat,Puerta,0,535028,Pública,C0RRUPT3D
Mateo Benjamin Emilia Ortiz,Gomez,1,Apoyo familiar,Privada,INVALID
