nombre,apellido,ciudad,becado,tipo_universidad,categoria_gasto,gasto_categoria
Alvaro Ana María,Cavazos,BROKEN,0,INVALID,Ocio y personales,60.22
Ariel Juan,Rojas, Montalvo,DAMAGED,INVALID,Otros,<NULL>
,,,,,,
$$$,Barrios, Pedro Carbo,0,Pública,Ninguno,58.72
Estela Germán Toledo,Jiménez,Jaramijó,0,Pública,Vivienda,93.9
Luz Milagros Martinez,∞∞∞,Ibarra,1,Privada,Otros,78.43
Malena Milagros,Alvarez, El Guabo,0,Pública,Vivienda,80.3
Fernando Cirino Buendía,Cervantes,Zamora,0,Pública,Educación,16.08
Cristobal Eduardo Montoya,INVALID, Calceta,0,Pública,Transporte,29.89
Patricia,Mantilla, Huaquillas,1,Privada,Otros,42.74
,,,,∞∞∞,,
Dominga Valenciano,Abella, Quevedo,INVALID,Privada,Transporte,97.28
ERR!!,Calleja,Bucay,0,Pública,Alimentación,36.9
,,,NO,,,
Dr. Alicia,Aragón, El Pangui,0,Pública,Alimentación,120.24
Joaquin Gonzalez,Lopez, San Miguel de Los Bancos,1,Privada,Alimentación,283.01
Toribio Pou,Iriarte, Archidona,0,Pública,Otros,29.11
Santino Rodriguez,Rojas,San Lorenzo,1,Privada,Otros,61.89
Ángel Benito,Villegas, Puerto López,0,Privada,Transporte,
,,,,,,
Jaime Rosario Alva,[BAD], Nueva Loja,0,Pública,Educación,47.87
Constanza Maria Luz Barrios,Gomez,<UNK>,0,DAMAGED,Alimentación,66.93
Miguel José Uribe,Martínez, Samborondón,0,Pública,Vivienda,87.76
Anabel Estela Aparicio,Mata,Atuntaqui,VAL5640,Pública,,∞∞∞
Lady Teresa Morales,Giraldo, El Tambo,0,Pública,Ocio y personales,40.97
Mercedes Felix,Escobedo, La Joya de los Sachas,INVALID,$$$,Vivienda,71.7
Valentina,Gonzalez, Camilo Ponce Enríquez,,Pública,Otros,45.83
Juan Manuel Sofia Rojas,Maldonado, Narcisa de Jesús,0,Pública,Alimentación,101.13
Juan Carlos,Múgica, Junín,0,Pública,<NULL>,141.6
Dr(a). Luciano,Gonzalez,Catarama,1,Privada,Transporte,159.08
Diego Camilo Medina,Villamizar, Durán,0,Pública,Vivienda,246.17
<NULL>,,,,,,
Thiago Nahuel Garcia,Martinez, Santa Lucía,0,Pública,Transporte,0.0
,,,,,,
Rita Dueñas,Arnal, Milagro,0,Pública,Alimentación,53.63
Ángela Padilla,DAMAGED,Tena,∞∞∞,Pública,Ocio y personales,22.55
Mtro. Reynaldo,Corral, Palestina,0,Pública,Ocio y personales,39.68
Delfina,[BAD], Bahía de Caráquez,0,,Transporte,47.53
Lucía Tomás,Morales, Quevedo,1,Privada,Ocio y personales,50.95
Cornelio,Linares, Santa Isabel,1,Privada,DAMAGED,-500.0
Iván,Longoria,Latacunga,0,Pública,Educación,0.0
Valentino Gomez,Gutierrez,Quinsaloma,0,Pública,Otros,78.69
Mtro. Rodrigo,Mascareñas, Junín,1,Privada,Transporte,{ERR}
Leandra Irene Cañellas,Prieto,@@@,0,Privada,Alimentación,VAL7434
Franco,Pereyra,El Triunfo,0,Pública,,22.83
Antonio,Rodriguez,[BAD],0,Pública,Alimentación,[BAD]
Sr(a). Gilberto,{ERR},Caluma,0,Pública,Educación,96.6
Luciana Ramiro,Garcia, Paute,###CORRUPT###,Privada,Transporte,63.92
Dr(a). Luisana,###CORRUPT###, Portoviejo,0,Privada,Vivienda,126.2
121431,Martinez, Muisne,1,Privada,Ocio y personales,112.73
Lucho Gibert,Agullo,Pujilí,0,Pública,Vivienda,103.24
Mora Santino,Benitez, Valencia,0,Pública,Vivienda,86.16
Coral,Durán-Crespo,Baba,0,Pública,<NULL>,28.84
Vidal Batlle,Manjón, Cuenca,0,Pública,Transporte,42.81
Francisco Lautaro Ezequiel,Herrera, Nueva Loja,0,Pública,Ocio y personales,5.98
Salomé Campo,Moreno,San Vicente,0,<NULL>,Transporte,<NULL>
Minerva Jorge Escobedo de,Anda,La Concordia,0,###CORRUPT###,Alimentación,67.32
Sr(a). Juan Ignacio,Ruiz,Simón Bolívar,0,{ERR},Vivienda,40.05
Diego Camilo Medina,Villamizar, Durán,0,Pública,Ocio y personales,137.29
Mónica Martinez,###CORRUPT###,Caluma,0,Privada,Otros,9.09
,Muñoz,Saquisilí,1,Privada,Ocio y personales,60.75
Claudia Adriana Vergara,Paz,Babahoyo,0,Pública,Alimentación,145.8
Javier Castro,Navarro, Pelileo,0,Pública,Ocio y personales,29.02
###CORRUPT###,Diaz, Rocafuerte,0,Pública,Ocio y personales,80.33
Elvira Zambrano,Pinto,Cayambe,0,Pública,Educación,58.33
Adelina,Gordillo-Rey,Pujilí,0,Pública,Vivienda,79.96
Lautaro Benjamin,Gutierrez, Huaca,,,Ocio y personales,85.58
Olga,Reyes,Salitre,0,Pública,BROKEN,6.24
José Carlos Marisol Santiago,Osorio,<UNK>,0,Pública,Alimentación,VAL1089
,,,,,,
BROKEN,Castejón, Marcabelí,0,Pública,Otros,18.44
Lizeth Montes,Orozco, Jama,0,Pública,Transporte,28.04
Luis Manuel Mateo Madrigal,<NULL>,@@@,1,BROKEN,Alimentación,285.82
Augusto,Sebastián, Riobamba,0,Pública,Ocio y personales,98.76
Valentina Romero,Gutierrez, Guano,0,Pública,Alimentación,
Miriam Luna Alvarez,Ródenas, Valdez,NO,Pública,Vivienda,87.84
Lautaro Ezequiel Gabriel Garcia,Lucero,Salitre,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Ocio y personales,###CORRUPT###
Ángela,Rojas, Milagro,0,Pública,Transporte,37.69
Guadalupe Oriana Aguirre,Perez,San Vicente,0,Pública,Transporte,
Bianca,Rodriguez,Pujilí,0,Privada,Transporte,$$$
@@@,Diaz,Montecristi,0,Pública,Otros,75.33
Henry,Martínez, Lomas de Sargentillo,0,Pública,Educación,25.59
Roberto José,Polo,[BAD],0,Privada,Alimentación,99.94
,Torres,DAMAGED,<NULL>,Privada,Alimentación,###CORRUPT###
Benicio Luz Maria,Perez, Santa Ana,XXX,Pública,Educación,33.66
Lucas Martin,Castro,BROKEN,1,Privada,[BAD],427.93
$$$,Arenas,Quinsaloma,0,Pública,Ocio y personales,11.62
,Vallejo, Tulcán,0,Pública,Educación,33.59
Kiara Ivan,Suarez, Colimes,0,Pública,Ocio y personales,17.91
Catalina Paez,Fernandez, Mocache,0,Pública,Transporte,{ERR}
Fidela Tere Vera,Gimenez, Ambato,0,Pública,Ocio y personales,85.3
Camila Pedro,Campos, Loreto,0,,Vivienda,108.09
,,,,<NULL>,,
Silvestre del,Seco,Atuntaqui,@@@,Privada,,ERR
Micaela Ramos,Ruiz,{ERR},1,Privada,Ocio y personales,72.31
{ERR},,,,DAMAGED,,
Sr(a). Justina,Morales, La Troncal,0,Pública,Vivienda,113.13
Mariano Horacio,Zavala,∞∞∞,∞∞∞,Pública,Otros,19.05
Elvia César,Lucero, Balsas,0,∞∞∞,Transporte,41.25
Eliana Morcillo,Lluch,,0,Pública,Alimentación,93.57
Jovita Vallés,Adán, Bahía de Caráquez,0,Pública,Ocio y personales,23.76
,Guardia, Jipijapa,1,Privada,Ocio y personales,72.93
María Santillán,Alvarado,@@@,0,Pública,Vivienda,113.01
Isaac Rosas,INVALID,San Lorenzo,1,Privada,Vivienda,277.7
Cristina Palacios,Medina, Huaca,0,Privada,Vivienda,71.37
Alfonso Camilo Delgado,Padilla,Catacocha,0,Privada,Vivienda,95.92
,,,,,,
Eva Pinto,Mur, Archidona,0,Pública,Otros,35.07
,Martin, Gualaceo,0,Pública,Otros,28.82
Harold Camilo,Barrera, La Libertad,INVALID,Pública,Transporte,117.2
,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX, Muisne,0,Pública,Otros,32.09
Carla Aller,<NULL>, Chambo,0,Pública,Alimentación,89.21
Ramiro Ortiz,Moreno, Huaca,0,∞∞∞,###CORRUPT###,29.47
Azahar Feliu,Julián,Yantzaza,0,Pública,Ocio y personales,63.03
Elena Luciano Lopez,Castillo,Arenillas,0,Pública,Educación,28.75
Néstor Gómez,Arias, Santo Domingo,0,444433,Educación,22.25
Martha Martha,Bohórquez, Durán,DAMAGED,Pública,Educación,[BAD]
Ingrid Rivera,, Machala,0,Pública,Alimentación,65.46
Julián Ardila,Guzmán, Coronel Marcelino Maridueña,0,Pública,480661,58.34
Valentina Maia,Perez,DAMAGED,1,###CORRUPT###,Vivienda,196.06
Lorena Hilda,Bustos,Zaruma,NO,Pública,Alimentación,125.79
Felipe,Salcedo, Velasco Ibarra,0,Pública,Otros,72.81
Tania,Soto, Loreto,0,BROKEN,Educación,29.6
Benjamin Mateo Benjamin,$$$, Bahía de Caráquez,0,Pública,Alimentación,80.76
Mercedes,Campos,<UNK>,0,Pública,Vivienda,86.61
<NULL>,Vazquez, Jama,0,Pública,###CORRUPT###,40.7
Lautaro Ezequiel Manuel,Ruiz,Loja,0,Pública,Educación,28.31
María Pilar Merche Mayo,Verdugo,San Lorenzo,0,Pública,Ocio y personales,35.28
Jhon Alonso,Hernández, Palenque,0,Privada,Ocio y personales,41.91
Ing. Ana,Alba,Saraguro,0,Pública,Ocio y personales,108.48
###,Moreno,Piñas,0,Privada,Vivienda,105.76
José Emilio,INVALID, La Maná,0,Pública,Transporte,88.42
Delia Teresa Matías,Rosario, Loreto,0,Pública,Alimentación,135.88
Juan Carlos,Varela, Paute,0,Pública,Educación,16.33
Cándida Clemente,654307, Chone,###CORRUPT###,Pública,Educación,DAMAGED
Tomàs Gimenez,DAMAGED, Santa Isabel,NO,Pública,Alimentación,35.42
Sergio,<NULL>, Santa Isabel,0,Pública,Ocio y personales,62.01
Manuel Gaya,Carro, Samborondón,1,Privada,,69.03
Santiago de,Jesús,Babahoyo,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,750430,54.43
María Milena,Ávila, Balao,1,BROKEN,Ninguno,<NULL>
Débora de,Marcos,,0,Pública,Transporte,72.81
María Giraldo,Gómez,,@@@,Pública,Vivienda,69.66
Fausto Alvarez,Campos, Chone,1,Privada,Otros,45.97
Pedro Victoria,Moreno,<UNK>,0,Pública,Otros,20.53
Rubiela,Henao,Machachi,0,Pública,Ninguno,31.21
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,, Junín,0,DAMAGED,Vivienda,###CORRUPT###
Jorge Julio Ramos,Quintero,Caluma,0,Pública,Alimentación,130.2
Dr(a). Alma,BROKEN,<script>,0,Privada,Educación,33.83
Lola Juana Fernandez,Flores, Shushufindi,0,Pública,Transporte,59.16
Margarita Sierra,Guzmán,La Concordia,0,,Ninguno,
Ruth Candelaria,Sánchez,DAMAGED,0,Pública,Alimentación,41.97
$$$,Alvarez, Paján,0,Pública,Vivienda,209.86
Milagros,Lucas,Babahoyo,,Pública,Transporte,24.54
Viviana,Pedrosa, San Miguel de Los Bancos,0,Pública,Vivienda,44.62
Isabella Benjamin,Molina,549316,0,Pública,[BAD],53.63
Sandra Dary Serrano,Díaz,Puyo,DAMAGED,Pública,###CORRUPT###,29.76
Samuel Salvador,Santiago,INVALID,,Privada,Transporte,68.03
Carmen Feliciano,Zepeda,INVALID,0,Pública,Otros,11.71
Natividad Royo,Juárez, Echeandía,0,Privada,Otros,27.33
Juan Ignacio,Cardozo, Buena Fe,0,Pública,Ocio y personales,###CORRUPT###
Esther Diaz,Azorin, Montalvo,0,Pública,Educación,33.64
Ruby,Puga, Urcuquí,0,Privada,Ocio y personales,77.43
Fidel Maldonado,Nicolás, Tulcán,1,Privada,Alimentación,124.16
Santino Farias,Navarro, Palora,0,Privada,Educación,78.88
Ruth Candelaria,Sánchez, Baños de Agua Santa,0,Pública,Educación,12.74
Fidel,Mesa, Santo Domingo,0,@@@,Educación,<NULL>
Delia Pilar,Correa, Isidro Ayora,1,Privada,Educación,62.76
Rita Dueñas,Arnal, Milagro,0,@@@,Vivienda,ERR
Catalina Thiago Leonel,Correa, Cariamanga,0,Pública,Transporte,INVALID
Andrea Eliana Rodríguez,Vásquez, La Troncal,1,Privada,Ocio y personales,41.22
María Marcela,Jiménez, Ambato,###CORRUPT###,Privada,Transporte,39.91
Augusto,Jiménez,La Concordia,0,Pública,Transporte,109.66
INVALID,Roca, Coronel Marcelino Maridueña,0,<NULL>,Alimentación,84.01
Ignacio Molina,Farias, Buena Fe,0,Pública,Transporte,$$$
@@@,Moraleda,Saquisilí,0,Pública,Ocio y personales,31.07
Clemente Font,Barco, Calceta,0,Privada,,125.92
Martin Guillermina Aguirre,Blanco,Pujilí,0,[BAD],Transporte,37.99
Esparta Anabel,@@@, El Carmen,0,Pública,Alimentación,94.25
{ERR},DAMAGED, Archidona,0,Pública,Otros,14.59
Imelda del,Jordá, Esmeraldas,1,Privada,Educación,48.56
José Jhoan,Duque,,0,Pública,Otros,7.93
Violeta,Rendón,BROKEN,1,Privada,Transporte,105.09
Edwin Julio,Hernández, Santa Ana,0,Pública,Educación,14.49
María Teresa,256878, Pedro Carbo,0,Pública,Vivienda,DAMAGED
Clemente Valls,Coloma, La Libertad,0,Pública,Alimentación,135.95
DAMAGED,∞∞∞,Pujilí,0,Pública,Vivienda,58.72
Franco,Pereyra,El Triunfo,0,Pública,Alimentación,79.36
Rosa Fanny Gutiérrez,<NULL>, Riobamba,1,Privada,Vivienda,209.54
Abigail Figueroa,Correa,∞∞∞,{ERR},Pública,Educación,43.82
Lorenzo Nogués,Murcia,Naranjal,0,∞∞∞,Transporte,82.96
Úrsula José Guevara,{ERR}, San Miguel de Los Bancos,0,Pública,Educación,133.23
INVALID,Aguirre, Milagro,NO,Privada,Alimentación,126.25
Aura Navas,Garmendia, Puerto López,NO,Pública,Alimentación,71.28
Agustina Lorenzo Gomez,Figueroa,Zamora,0,Pública,Ocio y personales,33.11
Maribel Olga Carvajal,Pineda,DAMAGED,0,Pública,Alimentación,DAMAGED
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Vega,Latacunga,0,Pública,Otros,32.59
Vera Leire Gárate,±§¶,<UNK>,0,###CORRUPT###,Ninguno,∞∞∞
Eduardo Garriga,721892,Salitre,0,BROKEN,Educación,33.6
Andrea Linda,Pantoja, Portoviejo,0,###CORRUPT###,Alimentación,97.54
Karina,González,Yantzaza,1,Privada,Ocio y personales,159.63
Bautista Isabel Herrera,Sosa, La Joya de los Sachas,0,Pública,Educación,19.95
Socorro Magaña,Caballero, Jama,1,,Otros,46.54
Richard José Bermúdez,$$$, La Maná,0,Pública,Ninguno,
Camilo,Pérez, Colimes,0,Pública,Vivienda,224.66
Fernando Hoyos,Córdoba, Chambo,0,Pública,Otros,23.73
Sofía Gonzalo Montero,Cano,{ERR},###CORRUPT###,Pública,Otros,18.1
BROKEN,Sanchez, Cotacachi,[BAD],Pública,Otros,12.83
Maria Paz Joaquin Torres,Vega, Portoviejo,1,Privada,Alimentación,142.38
Jose Antonio Enríquez,<NULL>, Macará,0,Pública,Transporte,25.95
Lino del,Pi,$$$,0,Pública,Alimentación,62.51
Sr(a). Valentina,Sosa,Ventanas,0,Pública,Otros,37.28
Bibiana,, Samborondón,0,Pública,Alimentación,77.92
Nadia,Prado,,0,Pública,Otros,31.91
Cristina Torres,<NULL>,INVALID,0,Pública,Educación,17.96
Lorenzo Mercedes,Rosales, Muisne,0,INVALID,Otros,36.83
Evelio Alcántar,Rendón,Ibarra,0,Pública,Ocio y personales,51.84
Elsa Agustín Botello,Tijerina, Montalvo,0,Pública,Educación,16.44
Lic. Laura,Cruz, Cotacachi,0,Pública,Otros,DAMAGED
Fernando Rodrigo,Muñoz, La Joya de los Sachas,0,Pública,,22.11
Diana Isabel Ruiz,Mendoza, Urcuquí,0,Pública,Educación,10.83
Nazario Flor,Tello,Sangolquí,0,Pública,Alimentación,99.4
Amanda Trinidad,Leyva, Chordeleg,0,Pública,Vivienda,71.83
Sebastián Sierra,<NULL>, Jipijapa,0,Pública,Ocio y personales,41.53
Danilo Chacón,Ávila, Riobamba,0,Pública,,51.99
Teresa Cecilia,Rodríguez, Pimampiro,0,Pública,Ocio y personales,38.86
$$$,Sanchez, Milagro,0,∞∞∞,Transporte,50.6
Cristóbal Mateos,Taboada, Santo Domingo,0,Pública,Alimentación,63.31
Nazario Raimundo Echevarría,Carreras,Sangolquí,0,Pública,Otros,<NULL>
Poncio del,BROKEN,Bucay,0,Pública,Otros,16.63
,,,,###,,###CORRUPT###
Angie Fernanda,Ospina, San Miguel de Los Bancos,0,Pública,Ninguno,19.73
Mireia Girón,∞∞∞,Ibarra,0,Pública,Alimentación,66.9
Lic. Laura,∞∞∞, Cotacachi,0,Pública,,64.2
Dolores del,Coronado,Sangolquí,0,Pública,Vivienda,95.76
Andrea Alba,Contreras, San Miguel,0,Pública,Ocio y personales,66.52
Lourdes Rebeca,Esquibel,Sucúa,0,Pública,Ocio y personales,DAMAGED
Baltasar,Aparicio, Daule,0,[BAD],Alimentación,52.02
Adalberto Córdoba,Jiménez, Jujan,INVALID,Privada,Vivienda,205.92
###CORRUPT###,,,,,,
Santiago Timoteo,$$$,<NULL>,0,Pública,Transporte,186.53
Jeremías Casado,Campo, Santa Ana,0,Pública,Ocio y personales,101.79
Luana Valentino,Gutierrez, Jama,0,Privada,Educación,49.69
Yolanda Ricardo Alcala,Vergara, Jujan,0,Pública,Ocio y personales,44.68
Sara,Bueno,Puebloviejo,0,Pública,Otros,36.94
Doris Fernández,Murillo,Sucúa,0,Pública,Ocio y personales,10.6
Vicente,INVALID, Guano,0,Pública,Vivienda,0.0
Eliana de,Ibarra, Santa Isabel,0,Pública,Educación,8.39
Luz,Mosquera,Piñas,0,Pública,Vivienda,66.26
<NULL>,Hoz,Jaramijó,1,Privada,Transporte,XXX
Thiago Daniel Agustin,Molina,Pasaje,0,Privada,Ocio y personales,VAL5267
Alfonsina Alma Mia Acosta,Sanchez, Montalvo,0,BROKEN,Educación,19.85
Pilar Alma,Correa,[BAD],0,Pública,Otros,8.3
Dolores Carlota,Aguilera, Balsas,[BAD],Pública,Educación,42.39
Jairo Diego,Gómez, Colimes,0,Pública,Alimentación,89.07
Leticia de,INVALID,Ventanas,0,Pública,Alimentación,@@@
@@@,Castell,Bucay,0,Pública,Ocio y personales,36.17
Carolina,Guardiola, Montalvo,0,Pública,Otros,35.12
Amalia,Galindo,Zaruma,0,Pública,Ocio y personales,76.0
Guadalupe Cordoba,Navarro, Alausí,0,Pública,Otros,46.46
Morena Bustos,Rodriguez,Zamora,0,Pública,Transporte,58.56
Rodolfo,104601, Nueva Loja,NO,Pública,Ocio y personales,35.56
Candela de,Solís,669320,0,Pública,Otros,6.46
Olivia Grande,Márquez, Lomas de Sargentillo,0,###CORRUPT###,Vivienda,56.47
Zoe Jazmin Franco,Herrera, Pedernales,,Pública,Vivienda,139.24
Dr. Pascual,Covarrubias, Durán,1,Privada,Transporte,245.15
Valentin Sosa,,Manta,0,Privada,Transporte,{ERR}
Maria Paz Emilia,Diaz, Huaquillas,0,Pública,Vivienda,88.26
Martha Patricia,Parra, Montalvo,∞∞∞,Privada,Alimentación,191.06
Pedro Blanco,Pabón, Camilo Ponce Enríquez,1,Privada,Otros,
Francisco Thiago Leonel,Ramirez,Zaruma,0,Pública,Otros,18.04
$$$,Martí, Catamayo,0,Pública,$$$,INVALID
Sr(a). Juan Ignacio,Sanchez,Loja,0,$$$,Alimentación,96.05
Luna Joaquin,Romero, Chordeleg,0,Privada,Educación,28.07
Henry,Montoya,ERR!!,1,Privada,,121.21
Sandra Nathalia,INVALID, La Joya de los Sachas,0,Pública,Transporte,<NULL>
Felipe Nuñez,Rios, Pedro Carbo,0,Pública,Alimentación,51.81
Jesús Beltrán,León, San Gabriel,0,Pública,Vivienda,54.5
,,,,,,0.0
Nayibe Constanza Gómez,$$$, La Troncal,0,DAMAGED,Educación,66.07
,733437, Mocache,0,Pública,Transporte,68.08
Zaida Águila,Vélez, Vinces,0,Pública,Ocio y personales,20.66
Lucas Hugo de la,∞∞∞, Valdez,0,Pública,Vivienda,103.22
Candela de,Solís, Gualaceo,0,Pública,Alimentación,63.81
Amalia,Tirado,[BAD],0,Pública,Ocio y personales,35.2
Anita Pujol,Olmedo, Ambato,0,Privada,Alimentación,112.15
Rodrigo Padilla,Gaitán, Jujan,0,Pública,Transporte,70.95
Tiburcio Torrent,Pou, Buena Fe,0,Pública,Transporte,38.63
Sr(a). Juana,Tamayo, Valencia,0,Pública,Otros,12.95
Nina Malena,Martin, Coronel Marcelino Maridueña,0,Pública,Ocio y personales,47.01
María Belén Atienza,Hierro,<UNK>,@@@,Pública,Ocio y personales,99999.0
Mateo Valentin Gomez,Escobar, Montalvo,0,Pública,Transporte,61.03
Yolanda Guadalupe Esquibel,Cervántez,Cayambe,0,Pública,Otros,44.21
Esther Fonseca,Orozco, Riobamba,0,Pública,Transporte,[BAD]
Felipe Gonzalez,###CORRUPT###,Saraguro,0,Pública,Ocio y personales,∞∞∞
Jorge,Domínguez,Salinas,0,756709,Educación,BAD
María Jesús Donaire,Bartolomé, Mocache,0,,Otros,36.44
Jaime Rosario Alva,Magaña, Nueva Loja,0,Pública,Alimentación,76.2
Dr(a). Isabella,Diaz, Píllaro,0,Pública,Otros,16.69
Águeda Leiva,Perales, Nueva Loja,0,Pública,Alimentación,137.46
Lucía Lola,Gonzalez, El Carmen,1,Privada,Alimentación,140.27
Sr(a). Juan Ignacio,Gonzalez,Catarama,0,Pública,Vivienda,205.52
ERR!!,###CORRUPT###, Vinces,0,Pública,,45.12
Itzel Moya,Rosas, San Gabriel,0,Pública,,20.08
Bianca Garcia,Gonzalez, Macará,0,Pública,Transporte,38.32
Gabriel Hermelinda,Jasso,<UNK>,0,Pública,Ocio y personales,62.65
,,,,,,
,,,,,,
Camila,Fernandez, Isidro Ayora,0,Pública,Transporte,50.04
Carlos,Salamanca,Sucúa,0,Pública,Ocio y personales,XXX
Sr(a). Víctor,Lovato, Bahía de Caráquez,@@@,Privada,Vivienda,216.73
Gladys Leidy,Beltrán, Muisne,0,Pública,Transporte,51.76
Corona Saez,Baeza,Puebloviejo,0,Pública,Transporte,{ERR}
@@@,###CORRUPT###, Balzar,0,Pública,Ocio y personales,{ERR}
Dr. Abelardo,Rael,El Ángel,0,Pública,Transporte,30.64
,,BROKEN,,,,
Dary Laura Figueroa,Rodríguez,El Ángel,1,Privada,Vivienda,192.39
Emma Juana,Moreno,Ibarra,0,{ERR},Alimentación,96.35
Teresa Asunción Magaña,Palomo, Balzar,0,Pública,Transporte,91.41
Raquel Martín,Juárez, Balao,0,Pública,Transporte,40.69
Francisco Bautista Sanchez,Garcia,INVALID,0,Pública,Educación,53.69
Emperatriz de,Cañizares,Guaranda,0,Pública,Ocio y personales,29.37
Desiderio Frutos,Rueda, Guayaquil,0,Privada,DAMAGED,110.23
Nahiara Jazmin,Diaz,Babahoyo,0,Pública,Vivienda,86.37
Francisco Iglesia,Echevarría, Baños de Agua Santa,0,Pública,Ocio y personales,19.58
Rebeca Graciela,Maldonado,<NULL>,0,Pública,Transporte,51.04
Luisa Ramírez,Duque,Catarama,0,Pública,Transporte,27.48
Mercedes Palma,Barroso,<UNK>,0,Pública,Educación,16.83
José Luis del Río,Cano, Daule,0,Pública,Alimentación,74.05
Patricia Rocamora,Ferrera, Tosagua,0,Pública,Ocio y personales,29.92
Camilo Carlos,Rodríguez,Caluma,0,Pública,Educación,53.83
Laura Gregorio,Gutiérrez,Ibarra,0,Pública,Vivienda,124.43
Agustin Coronel,Rodriguez, Cotacachi,0,Pública,Ocio y personales,71.47
Elisabet Débora Perelló,Vicente,###CORRUPT###,0,Pública,Otros,67.6
Cosme Heras,Guzmán,Ventanas,0,,Educación,19.52
,Lopez,∞∞∞,1000000000000.0,Pública,Alimentación,207.77
Dr. Cornelio,Toledo, Biblián,0,,Transporte,24.45
Mariana Sara Montalvo,Navarrete,<UNK>,,Pública,Ocio y personales,48.49
Manuel Carrillo,Rendón, Colimes,0,Pública,Educación,∞∞∞
Patricio Nadia Colunga,Jaramillo, Mocache,0,Privada,Educación,38.44
Abel Pozuelo,Luís,<UNK>,DAMAGED,Privada,Ninguno,93.68
Sofía Jazmin,Maidana, Riobamba,0,Pública,Alimentación,208.69
Dr(a). Abril,Cardozo, La Maná,0,Pública,Ocio y personales,28.3
Marcela Isabel,Romero,<UNK>,###CORRUPT###,Pública,Vivienda,61.43
Carlos Suárez,Polo, Cañar,###CORRUPT###,Pública,Alimentación,0.0
Gregorio,Gutiérrez-Salom, Chone,1,Privada,Educación,78.97
Camila Sara Arango,[BAD],<UNK>,0,Pública,Otros,17.63
Martina Salvador,Sanchez, Tosagua,0,ERR!!,Vivienda,62.27
Flavio Calixto Blanes,Bustos,Latacunga,0,$$$,±§¶,28.03
Olivia Sanchez,Torres, Loreto,0,Pública,Educación,26.31
Lic. Porfirio,Vaca, Muisne,1,Privada,Otros,INVALID
###CORRUPT###,Gómez, Cotacachi,0,Pública,Transporte,106.24
,@@@,,,,,
Aitana de,Gomis, Riobamba,0,Pública,Transporte,39.87
Yago Naranjo,Conesa,El Triunfo,0,Pública,<NULL>,158.23
,,,,,###CORRUPT###,
Delia Arcelia,, Guano,0,Pública,Educación,31.74
Gerónimo Pedroza,Molina, Balsas,0,Pública,Vivienda,244.91
,,,,,,
Dulce,Galvez-Riera,$$$,###CORRUPT###,Pública,Vivienda,69.81
ERR!!,Reynoso,Ibarra,0,Privada,Alimentación,93.07
Gaspar Correa,<script>,Salinas,0,Pública,Transporte,27.47
Jerónimo Ayuso,Diéguez, Guayaquil,0,Privada,Ocio y personales,136.82
Amalia,Santillán, Echeandía,0,Pública,Transporte,VAL7068
###CORRUPT###,Botello, Paute,0,Pública,DAMAGED,[BAD]
Jhan Benítez,Rojas,Sangolquí,0,Pública,Educación,0.0
Gregorio Iglesias,Gracia, Balzar,0,Pública,Ninguno,21.49
Dulce María Ana Caballero,Porras, Pedernales,0,Pública,Educación,###CORRUPT###
Nicolas Juana,Mendez,Saquisilí,0,Pública,Transporte,96.27
∞∞∞,Guzmán,±§¶,0,Pública,Otros,36.87
INVALID,Martin, Sucre,∞∞∞,Pública,<NULL>,57.4
Karla Bianca Robles,Tovar, San Gabriel,0,Pública,,16.94
[BAD],∞∞∞, San Miguel de Salcedo,0,Privada,Otros,-9999.0
Camilo Carlos,Rodríguez,[BAD],0,Pública,Vivienda,179.78
Dr. Abraham,Rodríquez,Pasaje,0,Pública,Alimentación,76.9
DAMAGED,Alemany-Perales,<UNK>,0,Pública,Educación,33.62
∞∞∞,Pineda, San Miguel de Los Bancos,0,Privada,Alimentación,68.92
