nombre,apellido,becado,tipo_ingreso,tipo_universidad,ingreso_cantidad
Gertrudis Gómez,Roura,0,Apoyo familiar,Pública,384.37
Amada Castelló,Bonilla,0,Apoyo familiar,Privada,597.6
Luana Julian Nuñez,Gonzalez,1,Apoyo familiar,Privada,458.6
Luana Julian Nuñez,Gonzalez,1,Beca,Privada,521.63
Sr(a). Rosalia,Casanova,0,Otro,Pública,423.05
Eva Anaya,Collazo,0,Trabajo,Pública,318.61
María Muñoz,Sánchez,0,Apoyo familiar,Pública,360.83
José Eduardo,Varela,0,Crédito educativo,Pública,259.63
José Eduardo,Varela,0,Apoyo familiar,Pública,397.32
Dr(a). Francisco,Gomez,0,Apoyo familiar,Privada,588.78
Alma,Arroyo,0,Trabajo,Pública,282.09
Valentino Martin,Sosa,0,Trabajo,Pública,198.52
Antonella Valentina Perez,Morales,0,Apoyo familiar,Privada,495.7
Indira Lira,Valdés,0,Trabajo,Pública,249.8
Indira Lira,Valdés,0,Apoyo familiar,Pública,348.93
Uriel,Torres,0,Otro,Pública,256.41
León Alegre,Carrillo,0,Crédito educativo,Pública,179.11
Agustín Julia Garcia,Mansilla,0,Apoyo familiar,Pública,325.57
Diego Diego,Gaviria,0,Trabajo,Pública,281.3
Diego Diego,Gaviria,0,Crédito educativo,Pública,293.46
Luz Garzón,Martínez,0,Trabajo,Pública,172.7
Luz Garzón,Martínez,0,Apoyo familiar,Pública,245.49
Benjamin,Martin,0,Trabajo,Pública,249.7
Benjamin,Martin,0,Apoyo familiar,Pública,300.69
Nina Mansilla,Sanchez,1,Crédito educativo,Privada,268.04
Nina Mansilla,Sanchez,1,Beca,Privada,510.83
Tomàs Garcia,Guzman,0,Apoyo familiar,Pública,405.73
Leticia,Alemán,0,Trabajo,Pública,299.72
Leticia,Alemán,0,Crédito educativo,Pública,354.14
Jesús Andrea,Navarrete,0,Trabajo,Pública,225.01
María,Pedraza,0,Apoyo familiar,Pública,391.0
Isidro Grau,Bosch,0,Apoyo familiar,Pública,334.8
Alma Valentina,Sanchez,0,Apoyo familiar,Pública,376.64
Lucila Sacristán,Barrio,1,Trabajo,Privada,270.48
Lucila Sacristán,Barrio,1,Otro,Privada,340.9
Lucila Sacristán,Barrio,1,Beca,Privada,511.76
Andrea Suárez,Rojas,0,Apoyo familiar,Pública,414.35
Óscar,Ortiz,0,Trabajo,Pública,301.58
Óscar,Ortiz,0,Apoyo familiar,Pública,252.18
Maria Paz Guadalupe Gomez,Correa,1,Trabajo,Privada,272.24
Maria Paz Guadalupe Gomez,Correa,1,Beca,Privada,473.32
Sr(a). Juan Cruz,Medina,0,Apoyo familiar,Pública,424.24
Merche,Puga,0,Trabajo,Pública,282.59
Thiago Leonel Lola Diaz,Romero,0,Crédito educativo,Pública,288.27
Thiago Leonel Lola Diaz,Romero,0,Apoyo familiar,Pública,389.49
Custodia de,Mora,0,Apoyo familiar,Pública,350.16
Lucía Lucas Ruiz,Moyano,0,Apoyo familiar,Pública,282.2
Andrés Juan Vargas,Cano,0,Trabajo,Pública,213.52
Andrés Juan Vargas,Cano,0,Otro,Pública,280.85
Andrés Juan Vargas,Cano,0,Apoyo familiar,Pública,374.1
Juan,Rodriguez,0,Crédito educativo,Pública,220.01
Yadira Yamile López,Díaz,0,Apoyo familiar,Pública,333.35
Fernanda Iris Torrijos,Herranz,0,Trabajo,Pública,266.66
Claudio Salma,Roque,0,Trabajo,Privada,314.96
Enrique Raúl,Palacios,1,Apoyo familiar,Privada,565.92
Enrique Raúl,Palacios,1,Beca,Privada,336.73
José,Salas,0,Apoyo familiar,Pública,433.25
Evelio Dalia Ortega,Rincón,0,Apoyo familiar,Pública,461.42
Sr(a). Valentina,Benitez,0,Otro,Pública,339.45
Dr. Esparta,Téllez,0,Apoyo familiar,Pública,362.15
María Moreno,Díaz,0,Trabajo,Pública,250.63
Omar,Abad-Bas,0,Apoyo familiar,Pública,467.44
Sr(a). Francisco,Figueroa,0,Otro,Pública,309.57
Sr(a). Francisco,Figueroa,0,Apoyo familiar,Pública,461.59
Carlos,Salamanca,0,Apoyo familiar,Pública,290.57
Sofía Pereyra,Paez,0,Apoyo familiar,Pública,361.78
Eusebia Montesinos,Blasco,0,Apoyo familiar,Pública,401.95
Santiago,Hernández,1,Crédito educativo,Privada,286.24
Santiago,Hernández,1,Beca,Privada,409.36
Uma Benitez,Benitez,0,Apoyo familiar,Pública,322.45
Leoncio,Giner,0,Otro,Pública,275.86
Abel Pozuelo,Luís,1,Apoyo familiar,Privada,468.57
Abel Pozuelo,Luís,1,Beca,Privada,405.39
Zacarías Cristal,Enríquez,0,Apoyo familiar,Pública,541.0
Ian Ezequiel Morena,Herrera,0,Apoyo familiar,Pública,391.68
Antonio Linda,Santillán,0,Apoyo familiar,Pública,366.23
Gracia Martín,Tejera,0,Trabajo,Pública,280.76
Abril Galan,Pardo,0,Trabajo,Pública,285.47
Abril Galan,Pardo,0,Otro,Pública,435.46
Abril Galan,Pardo,0,Apoyo familiar,Pública,331.56
Gonzalo de,Naranjo,0,Apoyo familiar,Pública,331.33
Mercedes Rosero,Hernández,0,Otro,Pública,436.9
Mercedes Rosero,Hernández,0,Apoyo familiar,Pública,482.65
Juliana María,Ortega,0,Otro,Pública,495.91
Patricia,Zapata,0,Apoyo familiar,Pública,491.16
Juana Pedraza,Velasco,0,Apoyo familiar,Pública,280.79
María Elena,Peres,0,Otro,Pública,448.48
María Elena,Peres,0,Apoyo familiar,Pública,408.33
Rebeca Abelardo Posada,Crespo,0,Trabajo,Pública,213.76
Rebeca Abelardo Posada,Crespo,0,Apoyo familiar,Pública,354.35
Donato Quirós,Farré,0,Apoyo familiar,Pública,380.52
Alex Rosero,Monroy,0,Apoyo familiar,Pública,288.59
Luciano Jacobo Lastra,Miró,0,Crédito educativo,Pública,439.06
Sr(a). Santino,Blanco,0,Crédito educativo,Pública,215.56
Sr(a). Santino,Blanco,0,Apoyo familiar,Pública,260.22
Dr(a). Maite,Luna,0,Apoyo familiar,Pública,442.76
Marcelino,Velasco-Roma,0,Trabajo,Pública,285.66
Marcelino,Velasco-Roma,0,Crédito educativo,Pública,238.44
Marcelino,Velasco-Roma,0,Apoyo familiar,Pública,393.1
Pepita,Miró-Mir,0,Apoyo familiar,Pública,507.1
Marc Pascual Galiano,Clavero,1,Otro,Privada,342.71
Marc Pascual Galiano,Clavero,1,Apoyo familiar,Privada,644.95
Marc Pascual Galiano,Clavero,1,Beca,Privada,474.92
Juana,Fernandez,0,Apoyo familiar,Pública,417.86
Mtro. Juana,Campos,0,Apoyo familiar,Pública,336.31
Cristina Ulibarri,Vigil,0,Otro,Privada,418.91
Fidel Maldonado,Nicolás,1,Crédito educativo,Privada,326.65
Fidel Maldonado,Nicolás,1,Beca,Privada,533.08
Adriana Abigail Beltrán,Echeverría,0,Apoyo familiar,Pública,376.65
Thiago Nicolas,Olivera,0,Otro,Pública,234.62
Thiago Nicolas,Olivera,0,Apoyo familiar,Pública,282.64
Elisa Rosa,Tamez,0,Apoyo familiar,Pública,428.69
Jesús Arley Oviedo,Pérez,0,Crédito educativo,Privada,282.23
Thiago Valentin,Ledesma,0,Trabajo,Privada,310.41
Thiago Valentin,Ledesma,0,Otro,Privada,351.13
Thiago Valentin,Ledesma,0,Apoyo familiar,Privada,509.69
Remedios,Vallejo,1,Trabajo,Privada,252.98
Remedios,Vallejo,1,Beca,Privada,492.43
Emilia María del Carmen,Sotelo,0,Trabajo,Pública,218.11
Ignacio Molina,Farias,0,Trabajo,Pública,208.82
Ignacio Molina,Farias,0,Apoyo familiar,Pública,354.11
Lourdes Ayala,Planas,0,Trabajo,Pública,154.53
Paco,Jaume,1,Apoyo familiar,Privada,568.97
Paco,Jaume,1,Beca,Privada,454.77
Jesús Cano,Córdoba,0,Trabajo,Pública,240.42
José Duarte,Molina,0,Apoyo familiar,Pública,256.62
Dr(a). Tiziano,Figueroa,0,Apoyo familiar,Pública,328.13
Dr. Abelardo,Rael,0,Apoyo familiar,Pública,360.7
Leonardo Carla,Arteaga,0,Apoyo familiar,Pública,224.17
Vanesa,Chico-Rincón,0,Apoyo familiar,Privada,409.27
Gracia Cazorla,Aguilera,1,Apoyo familiar,Privada,434.52
Gracia Cazorla,Aguilera,1,Beca,Privada,317.46
Etelvina Palacio,Montalbán,0,Trabajo,Pública,259.59
Etelvina Palacio,Montalbán,0,Apoyo familiar,Pública,450.93
Dr(a). Oriana,Romero,0,Apoyo familiar,Pública,295.77
Ignacio Alejo Paez,Sosa,1,Apoyo familiar,Privada,284.66
Ignacio Alejo Paez,Sosa,1,Beca,Privada,576.15
Mariano Luis Manuel Laureano,Adame,0,Apoyo familiar,Privada,579.44
Guadalupe Zabaleta,Salom,1,Apoyo familiar,Privada,473.64
Guadalupe Zabaleta,Salom,1,Beca,Privada,500.94
Rubén Ordóñez,Jiménez,0,Crédito educativo,Pública,276.1
Andrea Ribera,Piñeiro,0,Crédito educativo,Pública,268.63
Andrea Ribera,Piñeiro,0,Otro,Pública,288.78
Andrea Ribera,Piñeiro,0,Apoyo familiar,Pública,324.69
Alexander,Sánchez,0,Trabajo,Pública,261.71
Alexander,Sánchez,0,Apoyo familiar,Pública,393.04
Fernando,Solano,0,Apoyo familiar,Pública,417.05
Benjamin Juan Miranda,Diaz,0,Trabajo,Pública,225.29
Benjamin Juan Miranda,Diaz,0,Apoyo familiar,Pública,371.28
Dr(a). Benjamin,Ramos,0,Trabajo,Pública,298.13
Dr(a). Benjamin,Ramos,0,Crédito educativo,Pública,369.94
Oswaldo Wilson Cárdenas,Bustos,0,Apoyo familiar,Pública,351.37
Isabella Julian,Correa,0,Apoyo familiar,Pública,341.44
Dolores Molina,Peña,1,Apoyo familiar,Privada,510.37
Dolores Molina,Peña,1,Beca,Privada,376.76
Isabela Arriaga,Toledo,0,Trabajo,Pública,304.3
Isabela Arriaga,Toledo,0,Apoyo familiar,Pública,326.64
Sandra Ledesma,Barrientos,0,Apoyo familiar,Pública,303.59
Yolanda Ricardo Alcala,Vergara,0,Apoyo familiar,Pública,504.53
Gael Herrera,Suarez,0,Otro,Pública,460.97
Gael Herrera,Suarez,0,Apoyo familiar,Pública,345.8
Maite Alma,Fernandez,0,Apoyo familiar,Pública,462.17
Sandra Elena,Ortiz,0,Trabajo,Pública,323.26
Sandra Elena,Ortiz,0,Crédito educativo,Pública,246.51
Federico Zacarías Arnal,Simó,0,Apoyo familiar,Pública,367.69
José María Mitzy Luna,Saucedo,0,Apoyo familiar,Pública,304.98
Estrella,Valentín-Gisbert,0,Apoyo familiar,Pública,328.59
Estefanía,Orozco,0,Otro,Pública,462.35
Nando Rosell,Abella,1,Apoyo familiar,Privada,485.5
Nando Rosell,Abella,1,Beca,Privada,301.1
Mtro. Genaro,Contreras,0,Trabajo,Pública,298.4
Mtro. Genaro,Contreras,0,Apoyo familiar,Pública,265.96
Artemio del,Chaves,0,Apoyo familiar,Pública,289.74
Ricardo,Bohórquez,1,Apoyo familiar,Privada,213.95
Ricardo,Bohórquez,1,Beca,Privada,484.17
Juan Gabriel Felipe,Martinez,0,Crédito educativo,Pública,238.24
Juan Gabriel Felipe,Martinez,0,Otro,Pública,275.39
Juan Gabriel Felipe,Martinez,0,Apoyo familiar,Pública,318.63
Agustin,Rojas,0,Apoyo familiar,Pública,282.73
Tomas Ivan Gomez,Sanchez,0,Apoyo familiar,Pública,432.38
Priscila Ramiro Muñoz,Diaz,0,Otro,Pública,400.07
Mtro. Tomás,Solís,0,Apoyo familiar,Pública,384.62
Dr(a). Santino,Flores,1,Trabajo,Privada,177.76
Dr(a). Santino,Flores,1,Apoyo familiar,Privada,432.38
Dr(a). Santino,Flores,1,Beca,Privada,681.11
Darío Luis Miguel,Angulo,0,Apoyo familiar,Pública,549.53
Esteban Tovar,Pérez,0,Apoyo familiar,Pública,325.68
Juana,Gutierrez,0,Apoyo familiar,Privada,482.16
Celia Acedo,Plana,1,Otro,Privada,424.89
Celia Acedo,Plana,1,Apoyo familiar,Privada,507.68
Celia Acedo,Plana,1,Beca,Privada,339.91
Valentina Jazmin Delfina,Martin,0,Apoyo familiar,Privada,624.16
Araceli Ávila,Bosch,0,Trabajo,Pública,247.15
Araceli Ávila,Bosch,0,Otro,Pública,306.17
Sr(a). Juana,Fernandez,0,Trabajo,Pública,273.76
Sr(a). Juana,Fernandez,0,Otro,Pública,472.95
Sr(a). Juana,Fernandez,0,Apoyo familiar,Pública,420.11
Gael Lucas Ramirez,Molina,0,Apoyo familiar,Pública,365.49
Áurea Corominas,Gutiérrez,0,Crédito educativo,Pública,363.6
Claudio,Garay,0,Apoyo familiar,Pública,266.81
Tomàs Gimenez,Silva,0,Trabajo,Pública,199.37
Esperanza Mariana,Vega,0,Trabajo,Pública,153.23
Paulino Romero,Molina,0,Trabajo,Pública,222.54
Paulino Romero,Molina,0,Apoyo familiar,Pública,444.15
Andrés Ariel Castro,Correa,0,Apoyo familiar,Privada,479.01
Dr(a). Federico,Rodriguez,0,Apoyo familiar,Pública,257.51
Guillermina,Sanchez,1,Apoyo familiar,Privada,444.79
Guillermina,Sanchez,1,Beca,Privada,275.98
Luz de,Santamaria,0,Apoyo familiar,Pública,276.0
Noelia,Barraza,0,Otro,Pública,459.71
Noelia,Barraza,0,Apoyo familiar,Pública,519.17
Cecilia Karen,Velásquez,0,Trabajo,Pública,254.28
Cecilia Karen,Velásquez,0,Apoyo familiar,Pública,331.44
Alfonso Ricardo,Amaya,0,Apoyo familiar,Privada,599.11
Lola Nicolas,Gimenez,0,Apoyo familiar,Pública,406.52
Sofia,Gonzalez,0,Apoyo familiar,Privada,524.75
Mauro Ozuna,Bétancourt,0,Apoyo familiar,Pública,390.28
Rosalia Leonor,Cardona,0,Apoyo familiar,Privada,470.1
Susana Zavala,Amaya,1,Apoyo familiar,Privada,544.16
Susana Zavala,Amaya,1,Beca,Privada,345.84
Esperanza Lilia,López,0,Otro,Pública,272.04
Bianca Fernandez,Cordoba,0,Apoyo familiar,Pública,331.79
Uma Alvarez,Coronel,0,Trabajo,Pública,227.14
Uma Alvarez,Coronel,0,Otro,Pública,473.67
Amado Sanz,Catalán,0,Otro,Pública,467.84
Concepción,Villalpando,1,Apoyo familiar,Privada,625.42
Concepción,Villalpando,1,Beca,Privada,457.52
Perla,Zepeda,0,Trabajo,Pública,264.96
Gerardo Nayeli,Quesada,0,Apoyo familiar,Pública,409.25
Ever Antonio Ruiz,Salazar,0,Apoyo familiar,Pública,404.29
Alfonso Camilo Delgado,Padilla,0,Apoyo familiar,Privada,461.79
Ivonne Joaquín,Ramírez,0,Apoyo familiar,Pública,395.8
Isaura Guzman,Cadenas,1,Otro,Privada,229.92
Isaura Guzman,Cadenas,1,Beca,Privada,498.78
Benito Irene,Mendoza,0,Apoyo familiar,Pública,246.87
Flor,Castañeda,0,Apoyo familiar,Pública,257.73
Benicio Moreno,Pereyra,0,Apoyo familiar,Pública,399.51
Mtro. Gilberto,Irizarry,0,Apoyo familiar,Pública,416.87
Gerónimo José Manuel Gallart,Calvo,0,Apoyo familiar,Pública,344.79
Amílcar Fabio Tomas,Aznar,0,Apoyo familiar,Pública,398.98
Danilo Mora,Avilés,0,Apoyo familiar,Privada,250.23
Omar,Quiroz,0,Crédito educativo,Privada,138.04
Maxi Pozuelo,Benavente,0,Apoyo familiar,Pública,272.78
Micaela,Río-Sanjuan,0,Otro,Pública,295.02
Micaela,Río-Sanjuan,0,Apoyo familiar,Pública,458.04
Sr(a). Francisca,Fernandez,0,Apoyo familiar,Pública,250.03
Javier,Molina,0,Trabajo,Pública,272.24
Javier,Molina,0,Apoyo familiar,Pública,380.09
Adalberto Córdoba,Jiménez,0,Trabajo,Privada,202.93
Adalberto Córdoba,Jiménez,0,Apoyo familiar,Privada,601.02
Luis,Lugo,0,Apoyo familiar,Pública,408.48
Inocencio Gibert,Cañizares,0,Apoyo familiar,Privada,597.21
Alberto César Durán,Salas,0,Apoyo familiar,Pública,354.81
Manuel Hernando Pérez,Chávez,0,Apoyo familiar,Pública,251.39
Eugenia,Cano,0,Apoyo familiar,Pública,419.76
Sr(a). Paloma,Fernandez,0,Apoyo familiar,Pública,331.7
Manuelita Pedrosa,Mayo,0,Apoyo familiar,Pública,259.37
Esperanza Delia,Macías,0,Apoyo familiar,Privada,631.02
Tania Peralta,Bayón,0,Apoyo familiar,Pública,497.7
Ángel,Orozco,1,Apoyo familiar,Privada,488.48
Ángel,Orozco,1,Beca,Privada,535.74
Abigail Bustos,Garcia,0,Trabajo,Pública,325.25
Abigail Bustos,Garcia,0,Apoyo familiar,Pública,406.4
Paloma,Alvarez,0,Apoyo familiar,Pública,460.04
Perlita Palacios,Luque,1,Crédito educativo,Privada,271.04
Perlita Palacios,Luque,1,Otro,Privada,248.43
Perlita Palacios,Luque,1,Apoyo familiar,Privada,438.73
Perlita Palacios,Luque,1,Beca,Privada,576.04
Edelmira Cardona,Rodriguez,0,Trabajo,Pública,231.0
Abril Navarro,Alberto,0,Trabajo,Pública,316.94
Abril Navarro,Alberto,0,Apoyo familiar,Pública,227.62
Araceli Nelly,Cabrera,0,Trabajo,Pública,202.79
Araceli Nelly,Cabrera,0,Apoyo familiar,Pública,408.04
Sr(a). Mia Valentina,Leiva,0,Apoyo familiar,Pública,370.34
Rufino del,Llanos,1,Apoyo familiar,Privada,495.53
Rufino del,Llanos,1,Beca,Privada,499.78
Genaro,Rodriguez,0,Apoyo familiar,Privada,393.24
Erika Mariana Gutiérrez,Galvis,0,Apoyo familiar,Pública,358.0
Dr. Omar,Palacios,0,Trabajo,Pública,164.21
Dr. Omar,Palacios,0,Otro,Pública,278.86
Nayibe Constanza Gómez,Sánchez,0,Crédito educativo,Privada,269.75
Nayibe Constanza Gómez,Sánchez,0,Otro,Privada,251.51
Nayibe Constanza Gómez,Sánchez,0,Apoyo familiar,Privada,495.56
Alexandra,Jaimes,0,Apoyo familiar,Pública,367.75
Juan Ignacio Mateo Agustin,Ramirez,1,Apoyo familiar,Privada,408.36
Juan Ignacio Mateo Agustin,Ramirez,1,Beca,Privada,389.11
Juan Ignacio,Cardozo,0,Apoyo familiar,Pública,331.59
Lorenzo,Rodriguez,0,Apoyo familiar,Pública,384.47
Laura Fabiola Ledesma,Delgado,0,Crédito educativo,Privada,282.33
Laura Fabiola Ledesma,Delgado,0,Apoyo familiar,Privada,844.03
Régulo Castellanos,Cañellas,0,Apoyo familiar,Pública,363.83
Sessa Rolando Tovar,Arenas,0,Trabajo,Pública,248.56
Primitivo,Río,0,Trabajo,Privada,316.51
Sr(a). Mateo Agustin,Suarez,0,Apoyo familiar,Privada,522.02
Jordi Santamaria,Bello,0,Apoyo familiar,Pública,433.68
Yolanda Castro,Parra,0,Apoyo familiar,Pública,398.31
José,Pérez,0,Apoyo familiar,Pública,260.43
Andrea María José Maestas,Ortega,0,Apoyo familiar,Pública,329.63
Walter Hernández,Montes,0,Trabajo,Pública,247.6
Leonardo Pla,Hoz,1,Crédito educativo,Privada,352.11
Leonardo Pla,Hoz,1,Otro,Privada,366.03
Leonardo Pla,Hoz,1,Beca,Privada,486.96
Olivia Bautista,Nuñez,0,Trabajo,Pública,224.82
Gonzalo Acevedo,Mosquera,0,Apoyo familiar,Pública,466.32
Mercedes Marcela,Núñez,0,Crédito educativo,Pública,219.13
Mercedes Marcela,Núñez,0,Apoyo familiar,Pública,399.14
Milena María,Rojas,0,Crédito educativo,Pública,340.09
Milena María,Rojas,0,Apoyo familiar,Pública,432.6
Denis,Villamizar,0,Crédito educativo,Privada,303.72
Denis,Villamizar,0,Apoyo familiar,Privada,583.88
Andrés Nelson,Rojas,0,Apoyo familiar,Pública,338.88
Uriel,Muñoz,0,Apoyo familiar,Pública,311.59
Valentino,Rojas,0,Apoyo familiar,Pública,286.26
Sr(a). Helena,Rodarte,0,Trabajo,Privada,177.93
Sr(a). Helena,Rodarte,0,Apoyo familiar,Privada,447.42
Andrés Flavio,Muro,0,Apoyo familiar,Privada,583.02
Wilson Vélez,Arias,0,Apoyo familiar,Pública,336.05
Clara Sofia Sosa,Gomez,0,Crédito educativo,Pública,311.88
Clara Sofia Sosa,Gomez,0,Apoyo familiar,Pública,438.73
Dr(a). Salvador,Sanchez,0,Apoyo familiar,Pública,314.38
Ulises Aguiló,Mancebo,0,Apoyo familiar,Pública,514.79
Estrella,Machado-Hervás,0,Trabajo,Pública,287.76
Jeremias,Flores,0,Apoyo familiar,Pública,340.68
Óliver Niño,Sandoval,0,Apoyo familiar,Pública,335.71
Aureliano Tenorio,Hervia,0,Apoyo familiar,Pública,279.83
Cristian Lupe Blasco,Morata,0,Apoyo familiar,Pública,348.82
Edgardo Granados,Rosselló,0,Apoyo familiar,Pública,202.62
Dr(a). Joaquin,Gomez,0,Apoyo familiar,Privada,615.04
Rosalva Berenguer,Sastre,1,Apoyo familiar,Privada,217.79
Rosalva Berenguer,Sastre,1,Beca,Privada,404.87
Marino Ramirez,Zamorano,0,Apoyo familiar,Pública,270.69
Jesús Valencia,Cárdenas,0,Apoyo familiar,Pública,322.04
Miguela Abril,Clavero,0,Trabajo,Pública,325.1
Miguela Abril,Clavero,0,Apoyo familiar,Pública,476.06
Sr(a). Emma,Correa,1,Crédito educativo,Privada,347.12
Sr(a). Emma,Correa,1,Apoyo familiar,Privada,465.58
Sr(a). Emma,Correa,1,Beca,Privada,587.37
Dorotea Escobar,Ferrández,0,Trabajo,Pública,324.22
Dorotea Escobar,Ferrández,0,Apoyo familiar,Pública,258.78
Alexandra Baena,Esteban,0,Apoyo familiar,Pública,441.63
Dulce María Sandoval,Preciado,1,Apoyo familiar,Privada,488.95
Dulce María Sandoval,Preciado,1,Beca,Privada,382.97
Wilmar José,Valencia,0,Apoyo familiar,Pública,355.48
Graciela Barbara,Caldera,0,Trabajo,Pública,177.9
Graciela Barbara,Caldera,0,Apoyo familiar,Pública,417.67
María Parra,Gómez,0,Apoyo familiar,Pública,418.13
Carmen Eliana,Ospina,1,Apoyo familiar,Privada,569.73
Carmen Eliana,Ospina,1,Beca,Privada,382.67
Tito Querol,Rodriguez,0,Crédito educativo,Privada,257.6
Tito Querol,Rodriguez,0,Apoyo familiar,Privada,444.68
Norma Claudia,Cazares,0,Crédito educativo,Pública,246.27
Germán Alfonso,Aparicio,1,Apoyo familiar,Privada,402.27
Germán Alfonso,Aparicio,1,Beca,Privada,358.87
Katerine Margarita Díaz,Díaz,0,Apoyo familiar,Pública,342.87
Carlos Gómez,Salamanca,1,Apoyo familiar,Privada,536.78
Carlos Gómez,Salamanca,1,Beca,Privada,504.73
Baudelio Galiano,Jaén,0,Apoyo familiar,Pública,330.87
Martha Luz Torres,Pérez,0,Trabajo,Privada,211.05
Lic. Camilo,Gallegos,0,Apoyo familiar,Pública,326.5
Rufino Florencia,Meza,0,Apoyo familiar,Pública,411.75
Ignacio Delfina Lopez,Ruiz,0,Otro,Privada,435.22
Ignacio Delfina Lopez,Ruiz,0,Apoyo familiar,Privada,345.71
Alejandro José Ortiz,Molina,0,Otro,Pública,362.56
Thiago Benjamin Thiago Valentin,Ojeda,0,Apoyo familiar,Pública,370.58
Marina Lorena Camacho,Pineda,0,Apoyo familiar,Pública,311.46
Virginia Renato Urbina,Muro,0,Trabajo,Pública,340.52
Virginia Renato Urbina,Muro,0,Apoyo familiar,Pública,379.98
Lic. Esther,Moya,0,Trabajo,Pública,220.13
Lic. Esther,Moya,0,Apoyo familiar,Pública,413.1
Ignacio Lopez,Alvarez,0,Crédito educativo,Pública,305.45
Ignacio Lopez,Alvarez,0,Otro,Pública,299.18
Ignacio Lopez,Alvarez,0,Apoyo familiar,Pública,345.52
Zoe Valentina Lucas Rodriguez,Suarez,0,Apoyo familiar,Pública,431.76
Thiago Emma,Godoy,0,Apoyo familiar,Pública,379.91
África Hilda Rico,Marín,0,Apoyo familiar,Privada,628.63
Jordi,Peiró-Gilabert,0,Trabajo,Pública,215.13
Jordi,Peiró-Gilabert,0,Crédito educativo,Pública,368.29
Roberto,Nevárez,0,Apoyo familiar,Pública,315.81
Margarita Genaro Orta,Puente,0,Crédito educativo,Pública,346.66
Claudia Blanca Bermúdez,Bermúdez,0,Apoyo familiar,Pública,251.99
Paulina Justina,Silva,0,Apoyo familiar,Pública,368.09
Ana Diana Vallejo,Tovar,0,Apoyo familiar,Pública,213.68
Thiago Gabriel,Fernandez,0,Crédito educativo,Pública,283.97
Juanita Bilbao,Crespi,0,Apoyo familiar,Pública,381.39
Maria Guadalupe,Villalba,0,Apoyo familiar,Pública,317.52
Genaro Eric Llamas,Partida,1,Crédito educativo,Privada,236.97
Genaro Eric Llamas,Partida,1,Beca,Privada,438.77
Antonio Escobar,Peña,0,Apoyo familiar,Pública,403.76
Patricia Colom,Marti,0,Apoyo familiar,Pública,340.54
Sr(a). Mora,Cardozo,0,Trabajo,Pública,251.57
Sr(a). Mora,Cardozo,0,Apoyo familiar,Pública,338.34
Ariadna Pablo,Gomez,0,Apoyo familiar,Pública,427.37
Haroldo Villalba,Ferrándiz,0,Trabajo,Pública,250.2
Haroldo Villalba,Ferrándiz,0,Apoyo familiar,Pública,368.82
Martina Gonzalez,Cordoba,0,Otro,Pública,404.03
Olivia Agustin,Lopez,0,Crédito educativo,Pública,326.13
Olivia Agustin,Lopez,0,Apoyo familiar,Pública,362.3
Emigdio Roda,Toledo,0,Trabajo,Pública,130.2
Emigdio Roda,Toledo,0,Otro,Pública,293.04
Visitación de,Pomares,0,Apoyo familiar,Pública,199.17
Luz Janneth Gonzáles,Castillo,0,Otro,Pública,329.7
Luz Janneth Gonzáles,Castillo,0,Trabajo,Pública,248.08
Mtro. Margarita,Osorio,0,Apoyo familiar,Pública,413.6
Tomás Germán Colón,Véliz,0,Apoyo familiar,Pública,428.55
Gustavo,Montañez,0,Trabajo,Pública,270.74
Bastian Santiago,Gomez,0,Otro,Pública,322.86
Ing. Sonia,Macías,0,Crédito educativo,Pública,184.08
Ing. Sonia,Macías,0,Apoyo familiar,Pública,397.14
Hector,Jáuregui,0,Apoyo familiar,Pública,344.17
Cipriano Riba,Piñol,0,Apoyo familiar,Pública,338.72
Luis Camilo Villamil,Rodríguez,0,Crédito educativo,Pública,243.77
Luis Camilo Villamil,Rodríguez,0,Otro,Pública,243.11
Luis Camilo Villamil,Rodríguez,0,Apoyo familiar,Pública,294.7
Isaac Estefanía,Zapata,0,Apoyo familiar,Pública,334.36
Baldomero Porras,Campos,0,Crédito educativo,Pública,300.63
Baldomero Porras,Campos,0,Otro,Pública,345.21
