nombre,apellido,ciudad,provincia,longitud,latitud,distancia,tipo_universidad,universidad,semestre,anio,periodo,carrera,genero,edad,modalidad,zona,tipo_vivienda,sector,codigo_postal
Evita Julián,Mir,La Concordia, Santo Domingo de los Tsáchilas,-79.462977,-0.0441108,107.5,Pública,Escuela Politécnica del Ejército (ESPE),6,2023,2023-A,Laboratorio Clínico,Femenino,19,Presencial,Quito,Familiar,Guapulo,170108
Bernabé Cepeda,Escribano, Coronel Marcelino Maridueña, Guayas,-79.3861649,-2.2333628,244.02,Pública,Universidad Central del Ecuador (UCE),3,2023,2023-A,Educación Inicial,Masculino,20,Presencial,Quito,Arrendada,Jipijapa,170137
Fernanda Hoz,Pizarro, Macará, Loja,-79.9154486,-4.3490358,484.84,Pública,Universidad Central del Ecuador (UCE),8,2024,2024-B,Criminología,Masculino,20,Híbrida,Quito,Propia,Perucho,170174
Aurora Bejarano,Sánchez,Ventanas, Los Ríos,-79.3351558,-1.3253915,153.21,Pública,Escuela Politécnica del Ejército (ESPE),2,2023,2023-A,Medicina,Femenino,21,Presencial,Quito,Familiar,La Mena,170142
Nilda Barrio,Gordillo, Samborondón, Guayas,-79.7562694,-2.0155653,242.86,Pública,Escuela Politécnica del Ejército (ESPE),1,2025,2025-B,Ingeniería Ambiental,Femenino,17,Presencial,Quito,Arrendada,Nanegalito,170169
Ciro Valentina,Bravo, Atacames, Esmeraldas,-79.8790841,0.7971086,189.45,Pública,Universidad Central del Ecuador (UCE),9,2025,2025-B,Biología,Femenino,19,Presencial,Quito,Arrendada,Puellaro,170178
Noelia Venegas,Hurtado, El Guabo, El Oro,-79.7584498,-3.1629001,355.32,Pública,Universidad Central del Ecuador (UCE),12,2024,2024-A,Educación Básica,Masculino,23,Presencial,Quito,Familiar,San Bartolo,170148
Francisco Eduardo,Rodríguez,Saraguro, Loja,-79.3063889,-3.5269465,378.14,Pública,Universidad Central del Ecuador (UCE),3,2025,2025-A,Marketing,Masculino,20,Presencial,Quito,Arrendada,El Batan,170122
Morena Modesta Mascaró,Cerdán, Camilo Ponce Enríquez, Azuay,-79.5630363,-2.9640696,326.69,Pública,Universidad Central del Ecuador (UCE),11,2025,2025-B,Educación Básica,Femenino,18,Presencial,Quito,Arrendada,La Floresta,170109
Juan,Jiménez,Quinsaloma, Los Ríos,-79.3468998,-1.1460552,138.6,Pública,Universidad Central del Ecuador (UCE),1,2024,2024-A,Odontología,Masculino,18,Presencial,Quito,Arrendada,Rumipamba,170147
Thiago Ezequiel,Perez, Tulcán, Carchi,-77.7172151,0.8115707,144.84,Pública,Universidad Central del Ecuador (UCE),7,2023,2023-B,Finanzas,Femenino,22,Presencial,Quito,Arrendada,Yaruquì,170185
Guillermina,Rodriguez, Gualaceo, Azuay,-78.8461586,-2.9180205,302.27,Pública,Escuela Politécnica del Ejército (ESPE),10,2024,2024-A,Enfermería,Masculino,19,Presencial,Quito,Arrendada,San Jose De Minas,170181
Mateo Tobias Soria,Sanchez, Tosagua, Manabí,-80.2577186,-0.7755207,203.66,Pública,Universidad Central del Ecuador (UCE),5,2023,2023-A,Psicología Clínica,Masculino,22,Híbrida,Quito,Residencia universitaria,Gonzalez Suarez,170107
Henry Enrique Galindo,Jaramillo, San Miguel de Los Bancos, Pichincha,-78.9214659,-0.0188368,50.7,Pública,Escuela Politécnica Nacional (EPN),5,2023,2023-A,Ingeniería Agronómica,Masculino,19,Presencial,Quito,Familiar,Chimbacalle,170121
Ciro Juan,Mora, Biblián, Cañar,-78.9802821,-2.6748261,277.86,Pública,Universidad Central del Ecuador (UCE),1,2025,2025-A,Publicidad,Femenino,18,Híbrida,Quito,Familiar,La Concepción,170127
Belén Herrera,Peiró, Huaquillas, El Oro,-80.184453,-3.4756231,406.89,Pública,Universidad Central del Ecuador (UCE),9,2024,2024-B,Nutrición,Femenino,21,En línea,Quito,Familiar,Pintag,170176
Duván Páez,Márquez, Riobamba, Chimborazo,-78.6482479,-1.6732765,162.28,Pública,Universidad Central del Ecuador (UCE),7,2025,2025-B,Diseño de Modas,Masculino,20,En línea,Quito,Familiar,La Concepción,170127
Iván,Longoria,Latacunga, Cotopaxi,-78.6145758,-0.9340311,80.19,Pública,Universidad Central del Ecuador (UCE),8,2025,2025-B,Química,Femenino,22,En línea,Quito,Residencia universitaria,La Argelia,170139
Heliodoro Múñiz,Oliver, Pedro Carbo, Guayas,-80.3009814,-1.8672671,270.34,Pública,Escuela Politécnica del Ejército (ESPE),9,2023,2023-A,Nutrición,No binario,23,Presencial,Quito,Arrendada,Rumipamba,170147
Abril Pizarro,Cruz,Macas, Morona Santiago,-78.1175466,-2.3046252,235.9,Pública,Escuela Politécnica del Ejército (ESPE),6,2025,2025-B,Odontología,Masculino,20,Presencial,Quito,Familiar,Eloy Alfaro,170125
Delia Coronado,Lozano, Guayaquil, Guayas,-80.0983887,-2.2895167,289.88,Privada,Universidad de las Américas (UDLA),12,2024,2024-B,Medicina,Femenino,21,Presencial,Quito,Arrendada,San Bartolo,170148
Luis Miguel,Romo, Mocache, Los Ríos,-79.5512661,-1.1979,158.63,Pública,Universidad Central del Ecuador (UCE),5,2025,2025-B,Arquitectura,Masculino,20,Presencial,Quito,Propia,Guangopolo,170162
Lola Paulina Cabrera,Alvarez,Montecristi, Manabí,-80.6606834,-1.0504072,256.09,Pública,Universidad Central del Ecuador (UCE),6,2025,2025-A,Negocios Internacionales,Femenino,22,Presencial,Quito,Propia,El Inca,170124
Chus Lucas,Cabo, Milagro, Guayas,-79.5552042,-2.1179635,240.77,Pública,Escuela Politécnica del Ejército (ESPE),11,2023,2023-B,Arquitectura,Masculino,21,Presencial,Quito,Residencia universitaria,Jipijapa,170137
Zaida Vaquero,Iglesias,Piñas, El Oro,-79.7832238,-3.7106809,413.02,Pública,Escuela Politécnica del Ejército (ESPE),2,2024,2024-A,Física,Prefiere no decir,19,Presencial,Quito,Arrendada,Ponceano,170144
Benjamin Barrios,Rojas, Tulcán, Carchi,-77.7172151,0.8115707,144.84,Privada,Universidad Internacional del Ecuador (UIDE),4,2025,2025-A,Ingeniería Civil,Femenino,19,Presencial,Quito,Arrendada,Carcelen,170120
Marita Villalonga,Prieto,El Triunfo, Guayas,-79.3660575,-2.2907784,249.03,Privada,Universidad San Francisco de Quito (USFQ),3,2023,2023-B,Ingeniería Civil,Masculino,21,En línea,Quito,Arrendada,Chimbacalle,170121
Dylan Ezequiel,Fernandez, San Miguel de Salcedo, Cotopaxi,-78.5907824,-1.043699,91.99,Pública,Escuela Politécnica del Ejército (ESPE),7,2025,2025-A,Ingeniería Mecánica,Femenino,23,Presencial,Quito,Arrendada,Tababela,170183
Luis Palma,Saldaña,El Triunfo, Guayas,-79.3660575,-2.2907784,249.03,Privada,Universidad de las Américas (UDLA),9,2024,2024-B,Negocios Internacionales,Masculino,23,Presencial,Quito,Arrendada,Chilibulo,170131
Jacinto,Cepeda-Real, El Guabo, El Oro,-79.7584498,-3.1629001,355.32,Pública,Universidad Central del Ecuador (UCE),5,2025,2025-B,Ingeniería Industrial,Femenino,18,Presencial,Quito,Arrendada,La Magdalena,170111
Yolanda Salazar,Sánchez, Isidro Ayora, Guayas,-80.1463096,-1.8796754,258.94,Pública,Escuela Politécnica del Ejército (ESPE),6,2025,2025-B,Ingeniería Agronómica,Femenino,18,Presencial,Quito,Familiar,La Merced,170164
Amando Frías,Álvaro, Marcabelí, El Oro,-79.9223384,-3.7733434,425.02,Pública,Escuela Politécnica del Ejército (ESPE),10,2023,2023-B,Medicina,Prefiere no decir,19,Presencial,Quito,Arrendada,La Concepción,170127
Aura Vanesa Herrera,Osorio, Santa Lucía, Guayas,-80.0426304,-1.7145863,237.82,Pública,Universidad Central del Ecuador (UCE),12,2025,2025-B,Psicología Clínica,Femenino,19,Presencial,Quito,Propia,Mindo,170167
Sr(a). Malena,Sosa,Loja, Loja,-79.2016661,-3.996845,426.87,Privada,Universidad Internacional del Ecuador (UIDE),12,2023,2023-A,Ingeniería Electrónica,Masculino,17,Presencial,Quito,Arrendada,Condado,170134
Gabino Noelia del Río,Marín, Cotacachi, Imbabura,-78.4507013,0.3955234,68.8,Pública,Universidad Central del Ecuador (UCE),2,2024,2024-B,Ingeniería Automotriz,Masculino,22,Presencial,Quito,Arrendada,La Libertad,170110
Yuridia Valdés,Gonzales,Puerto Baquerizo Moreno, Galápagos,-89.610191,-0.902599,1236.29,Pública,Universidad Central del Ecuador (UCE),3,2025,2025-A,Administración,Masculino,19,Presencial,Quito,Familiar,Gonzalez Suarez,170107
Manuel,Espinosa, Daule, Guayas,-79.9129307,-1.9200069,244.89,Pública,Escuela Politécnica Nacional (EPN),3,2024,2024-B,Tecnologías de la Información,Masculino,22,Presencial,Quito,Familiar,Nanegal,170168
María,Garcés,Atuntaqui, Imbabura,-78.219615,0.3316022,69.45,Privada,Pontificia Universidad Católica del Ecuador (PUCE),12,2024,2024-B,Nutrición,Masculino,20,Presencial,Quito,Arrendada,Chaupicruz (La Concepcion),170104
Augusto,Gutiérrez, Pelileo, Tungurahua,-78.537307,-1.3573827,126.48,Pública,Escuela Politécnica Nacional (EPN),12,2025,2025-B,Laboratorio Clínico,Femenino,20,Presencial,Quito,Propia,La Mena,170142
Thiago Nicolas Tiziana Farias,Rodriguez,Manta, Manabí,-80.7191006,-0.9485853,258.39,Privada,Universidad Tecnológica Equinoccial (UTE),9,2023,2023-A,Química,Masculino,19,Híbrida,Quito,Familiar,Chillogallo,170105
Cristian Marisol,Lira, Tabacundo, Pichincha,-78.2216436,0.048201,43.99,Pública,Universidad Central del Ecuador (UCE),7,2024,2024-A,Diseño de Modas,Masculino,20,Presencial,Quito,Propia,Cotocollao,170103
Sr(a). Tomàs,Mendoza,El Ángel, Carchi,-77.9396301,0.6211998,113.17,Pública,Universidad Central del Ecuador (UCE),8,2024,2024-A,Ingeniería Biomédica,Femenino,18,Presencial,Quito,Propia,Comite Del Pueblo,170133
Emma Juana,Moreno,Ibarra, Imbabura,-78.1329448,0.5159369,92.08,Privada,Pontificia Universidad Católica del Ecuador (PUCE),11,2025,2025-A,Ingeniería Petroquímica,Femenino,20,En línea,Quito,Arrendada,Chillogallo,170105
Darío,Angulo, Valdez, Esmeraldas,-78.9826345,1.2489838,171.53,Pública,Escuela Politécnica Nacional (EPN),10,2025,2025-B,Negocios Internacionales,Masculino,24,En línea,Quito,Residencia universitaria,Quitumbe,170146
Ing. Juan de la,O, Archidona, Napo,-77.955042,-0.7160712,82.95,Pública,Universidad Central del Ecuador (UCE),11,2025,2025-B,Comunicación Social,Prefiere no decir,22,Presencial,Quito,Propia,Cotocollao,170103
Felicidad Alberola,Barrera, Montalvo, Los Ríos,-79.348133,-1.8025855,198.99,Pública,Escuela Politécnica Nacional (EPN),9,2025,2025-A,Administración,Masculino,21,Presencial,Quito,Residencia universitaria,Santa Barbara,170117
Rita Gala Huerta,Arnaiz, Macará, Loja,-79.9154486,-4.3490358,484.84,Pública,Escuela Politécnica del Ejército (ESPE),6,2025,2025-A,Física,Masculino,17,Presencial,Quito,Propia,Villaflora,170119
Esteban Juan,Giraldo, Daule, Guayas,-79.9129307,-1.9200069,244.89,Pública,Universidad Central del Ecuador (UCE),4,2025,2025-A,Enfermería,Femenino,22,Presencial,Quito,Propia,La Mena,170142
Patricio Nadia Colunga,Jaramillo, Mocache, Los Ríos,-79.5512661,-1.1979,158.63,Privada,Universidad Tecnológica Equinoccial (UTE),12,2023,2023-B,Enfermería,Masculino,22,Presencial,Quito,Arrendada,Chaupicruz (La Concepcion),170104
Estela Hilda Alcala,Aranda,Caluma, Bolívar,-79.1963263,-1.5976675,171.01,Pública,Instituto de Altos Estudios Nacionales (IAEN),1,2024,2024-A,Contabilidad,Masculino,21,Presencial,Quito,Arrendada,Gonzalez Suarez,170107
Anastasia,Prieto, Santa Rosa, El Oro,-80.154904,-3.4145538,399.35,Pública,Universidad Central del Ecuador (UCE),8,2023,2023-A,Física,Femenino,21,Presencial,Quito,Residencia universitaria,Puengasi,170145
Juan Bautista,Gutierrez, Tosagua, Manabí,-80.2577186,-0.7755207,203.66,Pública,Universidad Central del Ecuador (UCE),7,2023,2023-B,Diseño de Modas,Femenino,20,Presencial,Quito,Familiar,Eloy Alfaro,170125
Fabiola Dueñas,Lorenzo, Puerto López, Manabí,-80.744524,-1.5440814,288.55,Privada,Universidad Tecnológica Indoamérica (UTI),2,2025,2025-A,Ciberseguridad,Femenino,22,Presencial,Quito,Arrendada,Benalcazar,170102
Richard,Pedraza,Azogues, Cañar,-78.8467191,-2.7380492,282.43,Pública,Universidad Andina Simón Bolívar (UASB),8,2024,2024-B,Química,Masculino,24,En línea,Quito,Arrendada,La Libertad,170110
Alejandro,Luna, Cañar, Cañar,-79.1800778,-2.4749335,261.48,Pública,Universidad Central del Ecuador (UCE),12,2023,2023-B,Economía,Femenino,21,Presencial,Quito,Familiar,San Antonio,170180
Mtro. Andrés,Roldán, Chordeleg, Azuay,-78.7307218,-2.9844675,308.33,Pública,Universidad Central del Ecuador (UCE),5,2025,2025-B,Psicología Clínica,Femenino,18,Presencial,Quito,Arrendada,Puengasi,170145
Pedro,Carbajal,Salitre, Guayas,-79.8187323,-1.8289209,230.42,Privada,Universidad de las Américas (UDLA),7,2025,2025-B,Finanzas,Femenino,18,Presencial,Quito,Arrendada,Chilibulo,170131
Dalila Casal,Colom,San Vicente, Manabí,-80.3761409,-0.4373946,208.65,Pública,Instituto de Altos Estudios Nacionales (IAEN),4,2024,2024-B,Ciencia de Datos,Femenino,22,Presencial,Quito,Arrendada,Nanegalito,170169
Dr(a). Francisca,Ponce, Flavio Alfaro, Manabí,-79.844538,-0.3242859,148.59,Pública,Universidad Central del Ecuador (UCE),5,2023,2023-A,Marketing,Femenino,18,Presencial,Quito,Familiar,Comite Del Pueblo,170133
Sr(a). Antonio,Coronel,Salinas, Santa Elena,-80.9237973,-2.2612497,351.24,Pública,Universidad Central del Ecuador (UCE),8,2023,2023-A,Matemáticas,Masculino,21,Presencial,Quito,Arrendada,Comite Del Pueblo,170133
Fausto Jose Angel Cañas,Tello, Jipijapa, Manabí,-80.6124982,-1.5158193,274.37,Pública,Escuela Politécnica del Ejército (ESPE),1,2023,2023-B,Medicina,Femenino,20,Presencial,Quito,Arrendada,San Isidro Del Inca,170149
Simón,Sancho-Cervantes,Jaramijó, Manabí,-80.6134583,-0.9743883,248.22,Pública,Universidad Central del Ecuador (UCE),1,2025,2025-B,Diseño Gráfico,Masculino,18,Presencial,Quito,Familiar,Condado,170134
David Arrieta,Prieto, Guayaquil, Guayas,-80.0983887,-2.2895167,289.88,Privada,Universidad Internacional del Ecuador (UIDE),4,2024,2024-A,Diseño Gráfico,Masculino,23,Presencial,Quito,Familiar,Cotocollao,170103
Joaquin Valentino Diaz,Castro, Balzar, Guayas,-79.9367148,-1.3062992,199.16,Privada,Pontificia Universidad Católica del Ecuador (PUCE),3,2024,2024-A,Criminología,Masculino,22,Presencial,Quito,Arrendada,Alfaro (Chimbacalle),170101
Lic. Dalia,Soliz,Sangolquí, Pichincha,-78.4483476,-0.3288822,14.03,Pública,Escuela Politécnica del Ejército (ESPE),10,2023,2023-B,Psicología Clínica,Masculino,17,Presencial,Quito,Arrendada,San Blas,170113
Raquel Benjamín,Corona, Daule, Guayas,-79.9129307,-1.9200069,244.89,Pública,Universidad Central del Ecuador (UCE),12,2025,2025-A,Negocios Internacionales,Femenino,22,Presencial,Quito,Familiar,Puengasi,170145
Leticia de,Pou,Ventanas, Los Ríos,-79.3351558,-1.3253915,153.21,Pública,Escuela Politécnica Nacional (EPN),2,2023,2023-A,Diseño Industrial,Femenino,21,Presencial,Quito,Familiar,Lloa,170166
Dr. Débora,Sierra,Saquisilí, Cotopaxi,-78.7312624,-0.8359835,72.67,Pública,Escuela Politécnica Nacional (EPN),12,2024,2024-B,Trabajo Social,Femenino,23,Presencial,Quito,Arrendada,Pomasqui,170177
Manuela,Garay-Diez,Piñas, El Oro,-79.7832238,-3.7106809,413.02,Privada,Universidad de las Américas (UDLA),3,2025,2025-A,Turismo,Prefiere no decir,21,Presencial,Quito,Arrendada,Chavezpamba,170158
Alvaro Carrión,Alejandro, Guayaquil, Guayas,-80.0983887,-2.2895167,289.88,Privada,Universidad de las Américas (UDLA),11,2023,2023-A,Ingeniería Ambiental,Femenino,24,Presencial,Quito,Propia,Jipijapa,170137
Delia Abelardo,Alemán,San Vicente, Manabí,-80.3761409,-0.4373946,208.65,Pública,Universidad Central del Ecuador (UCE),11,2023,2023-A,Medicina,Masculino,20,Presencial,Quito,Residencia universitaria,El Salvador,170106
Gabriela,Serra, Lomas de Sargentillo, Guayas,-80.0789495,-1.8348374,250.14,Privada,Pontificia Universidad Católica del Ecuador (PUCE),11,2025,2025-A,Ingeniería Biomédica,Masculino,20,Presencial,Quito,Arrendada,Benalcazar,170102
Juan Ignacio,Bustos, Puerto López, Manabí,-80.744524,-1.5440814,288.55,Pública,Escuela Politécnica del Ejército (ESPE),1,2024,2024-B,Educación Física,Masculino,18,Presencial,Quito,Arrendada,La Concepción,170127
Juan Ignacio,Molina, Naranjito, Guayas,-79.3904646,-2.1590388,236.66,Pública,Escuela Politécnica del Ejército (ESPE),1,2025,2025-A,Ingeniería Civil,Masculino,18,Presencial,Quito,Arrendada,San Sebastian,170116
Rosa Fanny Gutiérrez,Alarcón, Riobamba, Chimborazo,-78.6482479,-1.6732765,162.28,Privada,Pontificia Universidad Católica del Ecuador (PUCE),6,2023,2023-B,Contabilidad,Masculino,18,Híbrida,Quito,Arrendada,Belisario Quevedo,170129
Mtro. Indira,Guerrero, Bahía de Caráquez, Manabí,-80.423572,-0.5999649,216.67,Pública,Escuela Politécnica Nacional (EPN),5,2023,2023-A,Ingeniería Petroquímica,Femenino,21,Presencial,Quito,Arrendada,Cotocollao,170103
Lina,Asenjo-Tolosa,Machachi, Pichincha,-78.6516915,-0.4984774,34.61,Pública,Escuela Politécnica Nacional (EPN),8,2023,2023-B,Publicidad,Masculino,20,Presencial,Quito,Arrendada,Cochapamba,170132
Stiven Castañeda,Caicedo,Arenillas, El Oro,-80.0974316,-3.5859238,413.63,Pública,Escuela Politécnica del Ejército (ESPE),2,2023,2023-B,Hotelería,Femenino,21,En línea,Quito,Familiar,Condado,170134
Ignacio Horacio,Paredes, Portoviejo, Manabí,-80.4534134,-1.05282,234.85,Pública,Universidad Central del Ecuador (UCE),4,2024,2024-A,Ingeniería Química,Masculino,17,Presencial,Quito,Arrendada,San Roque,170115
María Diana,Perdomo, La Joya de los Sachas, Orellana,-76.8611463,-0.3161424,183.91,Pública,Universidad Central del Ecuador (UCE),8,2024,2024-B,Marketing,Masculino,18,Presencial,Quito,Propia,Kennedy,170138
Silvia Quintero,Esparza, Buena Fe, Los Ríos,-79.5296983,-0.7488694,127.49,Pública,Universidad Central del Ecuador (UCE),12,2023,2023-B,Trabajo Social,Femenino,18,Presencial,Quito,Familiar,Kennedy,170138
Salomé Lorenzo,Mur, Pedro Carbo, Guayas,-80.3009814,-1.8672671,270.34,Pública,Universidad Central del Ecuador (UCE),6,2024,2024-B,Ingeniería Petroquímica,Masculino,26,Presencial,Quito,Familiar,Ponceano,170144
Zoe Jazmin,Romero, Durán, Guayas,-79.7895887,-2.2127014,263.15,Privada,Pontificia Universidad Católica del Ecuador (PUCE),1,2024,2024-B,Ingeniería Automotriz,Masculino,20,Presencial,Quito,Residencia universitaria,Chavezpamba,170158
Iris Porta,Roca,Puebloviejo, Los Ríos,-79.5474126,-1.5368546,186.22,Pública,Universidad Central del Ecuador (UCE),4,2024,2024-B,Artes Visuales,Masculino,20,Presencial,Quito,Familiar,La Concepción,170127
María Maira,Medina, Palenque, Los Ríos,-79.7182552,-1.3353343,182.63,Pública,Universidad Central del Ecuador (UCE),1,2023,2023-A,Periodismo,Masculino,20,Presencial,Quito,Residencia universitaria,Guayllabamba,170163
Oswaldo,Blanco, Puerto López, Manabí,-80.744524,-1.5440814,288.55,Pública,Escuela Politécnica Nacional (EPN),2,2025,2025-B,Trabajo Social,Masculino,24,Presencial,Quito,Arrendada,La Vicentina,170112
Abel Marisela Toro,Mejía, Palora, Morona Santiago,-77.9675269,-1.6981449,175.15,Pública,Universidad Central del Ecuador (UCE),5,2025,2025-B,Periodismo,Femenino,17,Presencial,Quito,Arrendada,Zàmbiza,170186
María Luisa Leiva,Soria, Huaca, Carchi,-77.727333,0.7987391,143.02,Pública,Universidad Central del Ecuador (UCE),8,2025,2025-A,Educación Básica,Femenino,20,Presencial,Quito,Arrendada,Puellaro,170178
María Luisa,Alcolea, Píllaro, Tungurahua,-78.5423177,-1.1725302,105.95,Pública,Universidad Central del Ecuador (UCE),8,2023,2023-A,Ingeniería Industrial,Masculino,17,Presencial,Quito,Arrendada,Guamani,170126
Fernanda Esperanza Jiménez,Hernández,Bucay, Guayas,-79.1376329,-2.2004367,230.91,Pública,Universidad Central del Ecuador (UCE),11,2024,2024-B,Física,Masculino,17,Presencial,Quito,Arrendada,Quitumbe,170146
Francesca Malena,Gonzalez, Tabacundo, Pichincha,-78.2216436,0.048201,43.99,Privada,Universidad Internacional del Ecuador (UIDE),3,2024,2024-A,Psicopedagogía,Femenino,19,Presencial,Quito,Familiar,Chilibulo,170131
Lic. Porfirio,Vaca, Muisne, Esmeraldas,-79.8817211,0.5387247,174.09,Privada,Pontificia Universidad Católica del Ecuador (PUCE),11,2023,2023-A,Tecnologías de la Información,Femenino,22,Presencial,Quito,Arrendada,Atahualpa (Chabaspamba),170153
Lucía Toro,Belmonte, Coronel Marcelino Maridueña, Guayas,-79.3861649,-2.2333628,244.02,Pública,Universidad Central del Ecuador (UCE),4,2023,2023-A,Gastronomía,Femenino,19,Presencial,Quito,Familiar,Cochapamba,170132
Rosa,Vega, San Miguel de Salcedo, Cotopaxi,-78.5907824,-1.043699,91.99,Pública,Universidad Central del Ecuador (UCE),10,2025,2025-A,Nutrición,No binario,21,Presencial,Quito,Arrendada,El Quinche,170160
