nombre,apellido,ciudad,provincia,longitud,latitud,distancia,tipo_universidad,universidad,semestre,anio,periodo,carrera,genero,edad,modalidad,zona,tipo_vivienda,sector,codigo_postal
Tamara,Arévalo, Flavio Alfaro, Manabí,-79.844538,-0.3242859,148.59,Pública,Instituto de Altos Estudios Nacionales (IAEN),1,2025,2025-B,Ingeniería Mecánica,Femenino,18,Presencial,Quito,Propia,Las Cuadras,170128
Alejandro,Luna,389028, Cañar,-79.1800778,-2.4749335,261.48,Pública,Universidad Central del Ecuador (UCE),12,2023,2023-B,Economía,Femenino,21,Presencial,Quito,Familiar,San Antonio,170180
Sofía Gregorio,Montaño,Zamora, Zamora Chinchipe,-78.9577754,<NULL>,423.67,Pública,Escuela Politécnica del Ejército (ESPE),1,2024,2024-B,{BAD},Masculino,17,Presencial,Quito,Familiar,Guangopolo,170162
Julio César de,Nicolau,, Guayas,-79.7895887,-2.2127014,263.15,Pública,Universidad Central del Ecuador (UCE),11,2099X,2024-B,Ingeniería Ambiental,Femenino,23,Presencial,Quito,Arrendada,El Salvador,170106
Catalina Vera,Aguado, Biblián, Cañar,-78.9802821,-2.6748261,277.86,@@@,Escuela Politécnica del Ejército (ESPE),3,2025,2025-B,Hotelería,Masculino,150,Presencial,Quito,Arrendada,Chimbacalle,170121
Ana María Otero,Santillán, Balao, Guayas,-79.7180498,-2.8852516,325.24,{BAD},Universidad Central del Ecuador (UCE),5,@@@,2024-B,,Femenino,20,Presencial,Quito,Arrendada,Conocoto,170156
Luca Lisandro,Barrios, Santa Lucía, Guayas,-80.0426304,-1.7145863,237.82,Pública,Universidad Central del Ecuador (UCE),,2099X,2025-B,Educación Inicial,Masculino,17,Presencial,Quito,Familiar,La Magdalena,ERR
Elvira,Medrano, Puerto López,506262,-80.744524,-1.5440814,288.55,Pública,Escuela Politécnica del Ejército (ESPE),4,2025,2025-A,Publicidad,Masculino,22,Presencial,Quito,Propia,Guamani,170126
Miguel Angel Valentin Cardozo,, Loreto, Orellana,-77.3252738,-0.6471884,140.27,Pública,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,3,BROKEN,2025-A,Psicología,Femenino,20,Presencial,Quito,Arrendada,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,170117
Héctor Díaz,Castro,Zaruma,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,-79.5131743,-3.5111939,382.47,Privada,Universidad San Francisco de Quito (USFQ),@@@,2023,<NULL>,Educación Inicial,Masculino,20,Presencial,Quito,@@@,Chilibulo,170131
Enrique,Escalona, Valdez,###CORRUPT###,-78.9826345,1.2489838,171.53,Pública,Universidad Central del Ecuador (UCE),9,2023,2023-A,Criminología,Femenino,19,,Quito,{BAD},Santa Prisca,170118
Juan Carlos,@@@, Paute,,-78.7362416,-2.7468493,282.05,Pública,@@@,4,2025,2025-A,Ingeniería Petroquímica,Prefiere no decir,19,Presencial,Quito,Arrendada,Santa Prisca,170118
Laura Esperanza,Vera, Ambato, Tungurahua,-78.6287594,-1.2422413,114.38,Pública,Universidad Central del Ecuador (UCE),11,2024,2024-A,Comercio Exterior,,22,@@@,Quito,Arrendada,<NULL>,{BAD}
Jennifer Rincón,Hernández,Catacocha, Loja,-79.6497578,-4.0503147,444.24,Pública,Universidad Central del Ecuador (UCE),,2025,XX-XX,Laboratorio Clínico,Femenino,19,{BAD},Quito,Familiar,Puengasi,170145
Donato Cerro,Peñalver,, Chimborazo,-78.5425997,-1.74403,169.48,Privada,INVALID,7,2023,2023-B,Química,Masculino,22,Presencial,Quito,Propia,Belisario Quevedo,@@@
Inmaculada Arregui,Urrutia, Naranjito, Guayas,-79.3904646,-2.1590388,236.66,Pública,Universidad Central del Ecuador (UCE),8,@@@,2023-A,Psicología Clínica,{BAD},20,@@@,Quito,,Condado,170134
Claudia Margarita Gutiérrez,Pulido, San Miguel, Bolívar,-9999,-1.8120574,189.75,Pública,Universidad Central del Ecuador (UCE),12,2025,2025-A,Ingeniería Petroquímica,@@@,17,Presencial,Quito,Familiar,Puerto Quito,170182
Horacio Ana,Ojeda, La Troncal, Cañar,-79.3751632,-2.433689,264.16,Pública,Universidad Central del Ecuador (UCE),12,2024,2024-A,Arquitectura,Masculino,17,Presencial,Quito,Arrendada,Quitumbe,INVALID
<NULL>,{BAD},Cayambe, Pichincha,-77.9889555,0.0251586,64.27,Privada,Universidad Politécnica Salesiana (UPS),2,2023,2023-B,Gastronomía,Prefiere no decir,20,Presencial,Quito,Arrendada,Chillogallo,170105
{BAD},Lucero,Atuntaqui, Imbabura,-78.219615,0.3316022,69.45,Pública,Universidad Central del Ecuador (UCE),3,2023,2023-B,Arquitectura,Masculino,22,Presencial,Quito,Arrendada,Kennedy,170138
Luz Andrea Torres,±§¶, Muisne, Esmeraldas,-79.8817211,0.5387247,INVALID,Pública,Escuela Politécnica del Ejército (ESPE),3,2023,2023-B,BROKEN,Femenino,22,Presencial,Quito,Familiar,Puengasi,170145
Sr(a). Delia,Perales,, Sucumbíos,-76.8834932,0.0850591,184.27,Pública,INVALID,10,2025,2025-B,Ingeniería Mecánica,Masculino,17,Presencial,Quito,Arrendada,Guayllabamba,170163
Matias Gonzalez,Peralta,Sangolquí, Pichincha,-78.4483476,-0.3288822,14.03,Pública,Universidad Central del Ecuador (UCE),3,2024,2024-B,Economía,Femenino,21,Presencial,Quito,Arrendada,La Ferroviaria,170141
Zoe Valentina Valentina Rivero,@@@, Guayaquil, Guayas,-80.0983887,-2.2895167,289.88,364813,Universidad de las Américas (UDLA),3,2025,2025-B,Administración,Femenino,{BAD},Presencial,@@@,Arrendada,Gonzalez Suarez,170107
Horacio Ana,Ojeda, La Troncal, Cañar,-79.3751632,-2.433689,264.16,Pública,Universidad Central del Ecuador (UCE),12,2024,BROKEN,Arquitectura,Masculino,17,Presencial,Quito,{BAD},Quitumbe,170146
Valentina Juana Martinez,Juarez,San Lorenzo, Esmeraldas,-78.6869333,0.9850634,135.41,Pública,Escuela Politécnica Nacional (EPN),5,2024,2024-B,Ingeniería Agronómica,Masculino,18,Presencial,Quito,Arrendada,Villaflora,170119
Teobaldo de,Vilaplana,###CORRUPT###, El Oro,-79.5131743,-3.5111939,382.47,Pública,,2,2025,2025-B,{BAD},<NULL>,21,Presencial,Quito,Familiar,Guapulo,170108
Carmen Claudia Giraldo,García,Saquisilí, Cotopaxi,-9999,-0.8359835,72.67,INVALID,Escuela Politécnica Nacional (EPN),11,2025,2025-A,Ingeniería Industrial,Masculino,22,Presencial,Quito,Familiar,Las Cuadras,170128
BROKEN,Escribano, Coronel Marcelino Maridueña,###CORRUPT###,-79.3861649,-2.2333628,244.02,Pública,Universidad Central del Ecuador (UCE),3,2023,2023-A,Educación Inicial,,BROKEN,Presencial,Quito,Arrendada,Jipijapa,170137
José Emilio Virginia de la Torre,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX, Loreto, Orellana,-77.3252738,{BAD},140.27,Pública,Escuela Politécnica Nacional (EPN),10,2025,2025-B,Psicopedagogía,Femenino,25,Presencial,Quito,Arrendada,Nanegalito,170169
INVALID,Casas,Montecristi, Manabí,-80.6606834,-1.0504072,256.09,Pública,Universidad Central del Ecuador (UCE),5,2025,2025-B,Hotelería,Femenino,24,Presencial,Quito,Arrendada,El Batan,170122
###CORRUPT###,Carrillo,Puyo, Pastaza,-77.9969666,-1.4854777,151.92,Pública,Universidad Central del Ecuador (UCE),12,@@@,XX-XX,Comunicación Social,Femenino,17,Híbrida,Quito,Familiar,La Vicentina,170112
María Luisa Jerónimo,Magaña, Mocache, Los Ríos,-79.5512661,-1.1979,-50,Pública,Universidad Andina Simón Bolívar (UASB),6,2024,<NULL>,###,@@@,22,Presencial,Quito,Arrendada,Pedro Vicente Maldonado,170173
Franco Alma,Rivero, Daule,###CORRUPT###,-9999.0,-1.9200069,244.89,Pública,Universidad Central del Ecuador (UCE),11,2023,2023-A,Negocios Internacionales,Femenino,BROKEN,Presencial,Quito,Arrendada,Nanegalito,170169
,,,,,,,,,,,,,,,,,,,
Liliana,Mejía,Naranjal, Guayas,-79.5325634,-2.5731305,285.16,Pública,Escuela Politécnica del Ejército (ESPE),@@@,2024,2024-B,Diseño Gráfico,Masculino,22,Presencial,Quito,Familiar,Pintag,VAL2488
Álvaro Otero,,Manta, Manabí,{BAD},-0.9485853,258.39,Privada,INVALID,10,2024,2024-B,Criminología,Femenino,17,Presencial,Quito,Propia,Calderon (Carapungo),170155
Luisina,{BAD},El Ángel, Carchi,-77.9396301,0.6211998,113.17,Pública,Escuela Politécnica del Ejército (ESPE),2,2025,2025-A,Educación Básica,Masculino,20,Presencial,Quito,Arrendada,Mariscal Sucre,170143
Lorena Claudia Cuéllar,###CORRUPT###,@@@, Azuay,-79.3594118,-3.1839392,{BAD},Privada,<NULL>,8,2025,2025-A,Psicopedagogía,Masculino,19,Presencial,Quito,{BAD},Checa (Chilpa),170159
Nury Eugenia,{BAD}, Píllaro,{BAD},-78.5423177,,105.95,134261,Pontificia Universidad Católica del Ecuador (PUCE),2,2023,2023-A,Artes Visuales,Femenino,<NULL>,Presencial,Quito,BROKEN,Chavezpamba,170158
Lic. Raquel,Chapa, Chambo, Chimborazo,-78.5425997,-1.74403,169.48,Privada,<NULL>,6,2025,2025-B,Ingeniería Agronómica,Femenino,24,Presencial,Quito,Arrendada,Belisario Quevedo,170129
Montserrat Vila,, Chambo, Chimborazo,-78.5425997,-1.74403,169.48,Pública,Universidad Central del Ecuador (UCE),2,@@@,2024-B,Comunicación Social,Femenino,23,Presencial,Quito,Propia,Santa Prisca,170118
Fernando Andrés,###CORRUPT###, Paute, Azuay,-78.7362416,-2.7468493,282.05,Privada,{BAD},12,2023,2023-A,Laboratorio Clínico,BROKEN,21,Presencial,Quito,Residencia universitaria,Calacali,170154
Antonio Aguirre,820679,BROKEN, Chimborazo,-78.5425997,-1.74403,169.48,Pública,Universidad Central del Ecuador (UCE),1000000000000.0,2023,2023-B,Trabajo Social,Masculino,22,Presencial,Quito,Arrendada,Cochapamba,170132
Ricardo Luis Arias,Ocampo,Sucúa, Morona Santiago,-78.1727383,-2.4560109,251.46,Pública,Universidad Central del Ecuador (UCE),2,2023,2023-A,Negocios Internacionales,Masculino,19,Presencial,Quito,Residencia universitaria,Quito,170150
Bernardita,Albero,@@@, Manabí,-80.1640382,<NULL>,196.48,Pública,Escuela Politécnica del Ejército (ESPE),8,2024,2024-A,Ingeniería en Sistemas,Femenino,,Presencial,Quito,Familiar,La Vicentina,170112
María Luisa Cáceres,Tello,Ventanas, Los Ríos,-79.3351558,-1.3253915,{BAD},@@@,Universidad Central del Ecuador (UCE),11,2023,2023-A,Periodismo,Femenino,20,Presencial,Quito,INVALID,Las Cuadras,170128
Juana Medina,Castillo, Cumandá, Chimborazo,@@@,-2.2108666,230.91,Pública,Universidad Central del Ecuador (UCE),6,2025,2025-B,,Femenino,21,Híbrida,Quito,Familiar,@@@,170183
<NULL>,Díaz,Quinsaloma, Los Ríos,###CORRUPT###,-1.1460552,138.6,,Universidad Central del Ecuador (UCE),12,2025,2025-B,Comunicación Social,Femenino,18,Presencial,Quito,Arrendada,La Floresta,170109
Dr(a). Maximiliano,<NULL>, Santo Domingo, Santo Domingo de los Tsáchilas,-9999,-0.2546212,73.08,Privada,,4,2025,2025-A,Comercio Exterior,Masculino,18,Presencial,,Familiar,<NULL>,170102
Santiago Delfina,@@@, Flavio Alfaro, Manabí,-79.844538,-0.3242859,148.59,Pública,Universidad Central del Ecuador (UCE),2,2023,2023-A,Ingeniería Agronómica,Masculino,23,Presencial,Quito,Arrendada,Villaflora,{BAD}
Hilario Campo,Noguera, Riobamba, Chimborazo,-78.6482479,-1.6732765,162.28,Pública,Universidad Central del Ecuador (UCE),9,2024,2024-B,Administración,Masculino,19,Presencial,Quito,{BAD},La Floresta,170109
Dr(a). Francisca,Ponce, Flavio Alfaro, Manabí,ERR,-0.3242859,148.59,Pública,Universidad Central del Ecuador (UCE),5,2023,2023-A,Marketing,Femenino,18,Presencial,Quito,Familiar,Comite Del Pueblo,170133
Virginia Óliver Quezada,Guzmán, Chambo, Chimborazo,-78.5425997,BROKEN,169.48,Pública,Escuela Politécnica Nacional (EPN),3,2025,2025-B,Medicina,Masculino,,Presencial,Quito,Arrendada,La Ecuatoriana,170140
Esther López,Moreno, Paján, Manabí,-80.4212975,@@@,268.83,Pública,Universidad Central del Ecuador (UCE),11,2099X,2025-A,###CORRUPT###,{BAD},17,Presencial,Quito,Arrendada,Gonzalez Suarez,170107
Elisabet Débora Perelló,###CORRUPT###,Salitre, Guayas,-79.8187323,###CORRUPT###,BROKEN,Pública,Escuela Politécnica Nacional (EPN),9,2024,XX-XX,Hotelería,Masculino,21,Presencial,Quito,{BAD},Condado,###CORRUPT###
Virginia,Mata,Pasaje, El Oro,-79.7625976,-3.3234936,372.0,Pública,∞∞∞,8,2024,2024-A,Criminología,Femenino,20,Presencial,Quito,Arrendada,Condado,170134
Gerardo,Calderón, Shushufindi, Sucumbíos,-76.5906945,INVALID,213.81,Pública,Universidad Central del Ecuador (UCE),11,2025,XX-XX,Laboratorio Clínico,<script>,23,Presencial,Quito,Arrendada,Pedro Vicente Maldonado,170173
Alberto Mora,BROKEN,Saquisilí, Cotopaxi,-78.7312624,-0.8359835,72.67,Pública,Universidad Central del Ecuador (UCE),3,<NULL>,2024-A,Ingeniería Petroquímica,Femenino,17,Presencial,###CORRUPT###,Arrendada,Pintag,170176
Jazmin,@@@,Babahoyo, Los Ríos,-79.5068917,-1.8762599,214.79,Pública,Universidad Central del Ecuador (UCE),1,2024,2024-B,Odontología,Masculino,21,Presencial,Quito,221567,Puellaro,170178
Emiliano,Pacheco, Cariamanga, Loja,-79.5559525,-4.326038,471.04,Pública,Universidad Central del Ecuador (UCE),10,ERR,2025-B,Negocios Internacionales,Femenino,22,Presencial,Quito,Arrendada,El Beaterio,170123
Lilia,Roldán,BROKEN, El Oro,-79.6172038,-3.7152273,-50,,Universidad Internacional del Ecuador (UIDE),11,BROKEN,2024-A,Medicina,Masculino,17,Presencial,Quito,Arrendada,Atahualpa (Chabaspamba),170153
Ángela Carolina,Bohórquez, San Miguel de Los Bancos, Pichincha,-78.9214659,-0.0188368,50.7,Pública,Universidad Central del Ecuador (UCE),7,2023,2023-B,Laboratorio Clínico,Masculino,BAD,Presencial,Quito,Arrendada,Yaruquì,170185
Jorge,Domínguez,Salinas, Santa Elena,-80.9237973,-2.2612497,351.24,Pública,Escuela Politécnica Nacional (EPN),@@@,2025,<NULL>,Arquitectura,Femenino,21,En línea,BROKEN,Familiar,Guamani,170126
Delia Coronado,Lozano, Guayaquil, Guayas,-80.0983887,-2.2895167,289.88,Privada,Universidad de las Américas (UDLA),12,2024,XX-XX,Medicina,Femenino,21,Presencial,Quito,Arrendada,###CORRUPT###,170148
Natalia,Larrañaga, Cuenca,###CORRUPT###,-79.0041726,-2.8974072,302.67,Pública,Escuela Politécnica del Ejército (ESPE),6,2025,,Laboratorio Clínico,Femenino,25,Presencial,Quito,212713,Pomasqui,170177
BROKEN,Madera, Samborondón,BROKEN,-79.7562694,-2.0155653,242.86,Pública,Escuela Politécnica del Ejército (ESPE),5,2023,2023-B,Ingeniería Mecánica,Femenino,25,Presencial,###CORRUPT###,Arrendada,El Salvador,170106
Alfonsina,Guzman,Cayambe, Pichincha,-77.9889555,,64.27,Pública,Universidad Central del Ecuador (UCE),6,2024,2024-A,{BAD},Femenino,18,Presencial,Quito,Propia,La Merced,170164
Loida Navarrete,{BAD}, Chambo, Chimborazo,-78.5425997,-1.74403,169.48,Privada,Universidad Tecnológica Equinoccial (UTE),4,2025,2025-A,###,Femenino,20,Presencial,Quito,Arrendada,Centro Historico,170130
Nicolas Santino Nicolas Gonzalez,Molina, Pedernales, Manabí,-79.8451737,0.0693259,<NULL>,Pública,Universidad Central del Ecuador (UCE),6,2023,2023-A,Ciberseguridad,Masculino,21,Presencial,Quito,Residencia universitaria,Quitumbe,{BAD}
Judith Millán,Quirós, San Gabriel, Carchi,-77.835319,0.598485,118.12,Privada,,,2024,2024-A,Fisioterapia,Femenino,20,Presencial,Quito,Familiar,Carcelen,170120
Gabino Noelia del Río,Marín, Cotacachi, Imbabura,-78.4507013,0.3955234,68.8,Pública,Universidad Central del Ecuador (UCE),2,2024,2024-B,Ingeniería Automotriz,Masculino,22,Presencial,,Arrendada,La Libertad,170110
Harold Camilo,Barrera, La Libertad, Santa Elena,-80.9077647,-2.2208117,346.98,Pública,Universidad Central del Ecuador (UCE),{BAD},2025,2025-A,Diseño Industrial,Masculino,23,Híbrida,<NULL>,Arrendada,La Floresta,170109
Ruby Eugenio Palomino,Griego, Samborondón, Guayas,-79.7562694,-2.0155653,242.86,Pública,Universidad Central del Ecuador (UCE),12,2023,2023-B,Educación Inicial,Masculino,19,Presencial,Quito,Arrendada,Nanegal,
Benjamin Paula Gomez,Muñoz, Muisne, Esmeraldas,-79.8817211,BROKEN,174.09,,Universidad Central del Ecuador (UCE),8,2023,2023-A,Hotelería,Masculino,19,Presencial,<NULL>,Propia,Quitumbe,170146
Benjamin Luca,Acuña, San Miguel, Bolívar,-79.127262,-1.8120574,189.75,Pública,Escuela Politécnica del Ejército (ESPE),2,,2025-B,Ingeniería Petroquímica,Femenino,20,,Quito,<NULL>,El Beaterio,170123
Benjamin Francisco,Suarez,###, Cotopaxi,-79.1010573,-0.7841908,###CORRUPT###,Pública,Universidad Andina Simón Bolívar (UASB),12,2023,2023-A,Diseño Gráfico,Masculino,23,Presencial,Quito,Propia,Cotocollao,170103
BROKEN,Noguera,Salitre, Guayas,-79.8187323,-1.8289209,230.42,Pública,Escuela Politécnica del Ejército (ESPE),3,2024,,Educación Inicial,Femenino,23,Presencial,Quito,,La Floresta,170109
BROKEN,Angulo,Zamora, Zamora Chinchipe,-78.9577754,-4.0042008,423.67,Privada,Pontificia Universidad Católica del Ecuador (PUCE),7,<NULL>,2025-A,Criminología,Femenino,20,Presencial,Quito,Arrendada,671006,170130
Lola Paulina Cabrera,Alvarez,<NULL>, Manabí,-80.6606834,###CORRUPT###,256.09,Pública,@@@,6,2025,2025-A,Negocios Internacionales,Femenino,22,Presencial,Quito,###CORRUPT###,BROKEN,170124
Camilo Carlos,Rodríguez,Caluma, Bolívar,VAL3596,-1.5976675,<NULL>,Pública,,3,2025,2025-B,Ingeniería Industrial,Masculino,{BAD},Presencial,###CORRUPT###,Arrendada,La Vicentina,170112
Juan Ignacio,Molina,INVALID, Guayas,-79.3904646,-2.1590388,236.66,Pública,Escuela Politécnica del Ejército (ESPE),1,INVALID,2025-A,Ingeniería Civil,INVALID,99999.0,Presencial,Quito,Arrendada,San Sebastian,170116
Dr. Hilda,Uribe,Macas, Morona Santiago,INVALID,-2.3046252,235.9,Pública,Universidad Central del Ecuador (UCE),,2023,2023-B,Ingeniería Petroquímica,###CORRUPT###,17,Presencial,Quito,Propia,Pomasqui,170177
Adalberto Daza,Mejía, Paute, Azuay,-78.7362416,-2.7468493,282.05,Privada,@@@,1,2023,2023-B,Ingeniería en Sistemas,Femenino,19,Presencial,{BAD},Arrendada,Centro Historico,VAL5543
,,###CORRUPT###,,,,,,,,,,,,,,,,,
Armando,Vera,###CORRUPT###, Chimborazo,-78.6578385,-1.539923,147.64,Pública,Escuela Politécnica del Ejército (ESPE),0,2024,2024-B,Biología,Masculino,23,Presencial,Quito,Arrendada,El Inca,170124
Isabella,Romero, Marcabelí,###CORRUPT###,-79.9223384,-3.7733434,425.02,Pública,Universidad Central del Ecuador (UCE),2,2024,2024-B,@@@,Masculino,ERR,Presencial,Quito,Arrendada,Nanegalito,170169
Teófila Molins,Bayón,Salitre, Guayas,-79.8187323,-1.8289209,230.42,Pública,INVALID,5,###CORRUPT###,2024-B,Educación Inicial,Femenino,21,Presencial,Quito,Propia,BROKEN,###CORRUPT###
Delia Pilar,Correa,@@@, Guayas,-80.1463096,-1.8796754,258.94,Privada,Universidad de las Américas (UDLA),4,<NULL>,2024-A,Ingeniería Agronómica,Femenino,###CORRUPT###,Presencial,Quito,Familiar,Benalcazar,170102
Amparo Ayllón,Tapia, Atacames, Esmeraldas,-79.8790841,,189.45,Pública,Escuela Politécnica del Ejército (ESPE),VAL9446,2025,2025-A,Matemáticas,Masculino,23,,Quito,Propia,,170178
Sofía,BROKEN, Valencia, Los Ríos,-79.3211355,BROKEN,108.72,Privada,±§¶,2,2023,2023-B,Negocios Internacionales,Femenino,20,Presencial,Quito,Arrendada,<NULL>,170105
Nuria Mendez,, Tabacundo,<NULL>,-78.2216436,0.048201,INVALID,Privada,Universidad San Francisco de Quito (USFQ),12,2025,2025-A,Gastronomía,Masculino,19,Presencial,Quito,Arrendada,Benalcazar,170102
Nicolas Perez,<script>,Guaranda, Bolívar,-79.0576662,-9999.0,148.56,Pública,Escuela Politécnica Nacional (EPN),10,{BAD},2025-B,Ingeniería Civil,Masculino,18,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,Quito,Arrendada,Gualea,170161
,,,###CORRUPT###,,,,,,,,,,,,,,,,
Lilia Rubiela Bastidas,Figueroa,Loja, Loja,-79.2016661,-3.996845,426.87,Pública,Universidad Central del Ecuador (UCE),<NULL>,2023,2023-B,Ingeniería Automotriz,Masculino,24,Presencial,Quito,Arrendada,Tababela,170183
,,,,<NULL>,,###CORRUPT###,,,,,,,,,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,,,,
Gustavo Montoya,Criado, Portoviejo, Manabí,-80.4534134,-1.05282,234.85,Pública,Escuela Politécnica del Ejército (ESPE),7,<NULL>,2023-B,Medicina,Femenino,20,En línea,Quito,Arrendada,Nono,170171
Raquel Martín,Juárez,@@@, Guayas,-79.7180498,-2.8852516,325.24,{BAD},Universidad Central del Ecuador (UCE),5,2023,2023-B,Educación Inicial,Masculino,19,Presencial,Quito,Arrendada,Villaflora,170119
<NULL>,Juarez, Cuenca, Azuay,-79.0041726,-2.8974072,302.67,Pública,Escuela Politécnica del Ejército (ESPE),1,2025,2025-A,Psicopedagogía,Masculino,25,Presencial,Quito,BROKEN,,170106
Milena Caceres,Silva,Saraguro, Loja,-79.3063889,-3.5269465,378.14,Pública,Escuela Politécnica Nacional (EPN),2,2023,2023-A,Psicopedagogía,Masculino,25,Presencial,Quito,Residencia universitaria,Cotocollao,170103
Pepita,Miró-Mir, Santo Domingo, Santo Domingo de los Tsáchilas,-79.1686724,200,73.08,Pública,Escuela Politécnica del Ejército (ESPE),,2023,2023-B,Ingeniería Mecánica,Femenino,22,En línea,Quito,Arrendada,El Quinche,170160
Benjamin Sanchez,Fernandez, Biblián, Cañar,-78.9802821,-2.6748261,277.86,Pública,Escuela Politécnica del Ejército (ESPE),6,2023,2023-B,@@@,BROKEN,21,Presencial,Quito,Residencia universitaria,Guangopolo,170162
Anderson,Vega, Samborondón, Guayas,-79.7562694,-2.0155653,242.86,Pública,Escuela Politécnica del Ejército (ESPE),2,2024,2024-B,Finanzas,Femenino,20,Presencial,∞∞∞,Familiar,San Blas,170113
Denis,Villamizar,INVALID, Santa Elena,-80.9237973,-2.2612497,351.24,Privada,Universidad de las Américas (UDLA),5,2024,2024-B,Gastronomía,Masculino,21,Presencial,@@@,Arrendada,Chavezpamba,170158
Marina,Gómez, San Gabriel, Carchi,-77.835319,0.598485,118.12,@@@,Escuela Politécnica del Ejército (ESPE),3,2025,2025-A,Educación Física,Femenino,22,BROKEN,Quito,±§¶,Itchimbia,170136
Micaela,Cruz, Junín, Manabí,-80.2054147,<NULL>,204.54,Pública,Universidad Central del Ecuador (UCE),###CORRUPT###,2025,2025-A,Ingeniería Civil,Masculino,21,Presencial,Quito,Arrendada,Santa Prisca,@@@
